RPAIR,Score,EC,KO
RP11109,0.129,3.5.4.30,K09887
RP00197,0.125,3.5.4.13 6.3.4.2,K01494 K01937
RP02125,0.124,3.5.4.13,K01494
RP16144,0.110,3.5.4.35,K16930
RP01677,0.095,3.5.4.12,K01493
RP01815,0.082,3.5.4.5,K01489
RP12780,0.081,1.11.1.21 1.11.1.6,K03781 K03782
RP02251,0.080,3.5.4.5,K01489 K10989
RP13195,0.079,3.5.4.5,K01489
RP16141,0.075,3.5.4.34,K15440
RP16138,0.075,3.5.4.33,K11991
RP01321,0.071,1.1.1.205,K00088
RP13056,0.071,1.1.1.205,K00088
RP00573,0.067,6.3.5.2,K01951
RP03973,0.059,3.5.4.17 3.5.4.6,K01490
RP03069,0.057,3.5.4.26,K01498 K11752
RP13247,0.057,6.3.5.2,K01951
RP01325,0.051,6.3.4.4,K01939
RP01594,0.049,3.5.4.4,K01488
RP14672,0.048,,K14655
RP02305,0.047,3.5.4.4,K01488
RP13033,0.047,1.17.3.2,K00106
