RPAIR,Score,EC,KO
RP11369,0.085,,K09879
RP11370,0.071,,K09879
RP15453,0.071,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP12045,0.071,,K09879
RP00722,0.068,1.14.13.40,K09461
RP11571,0.067,,K09879
RP03300,0.065,5.3.3.12,K01827
RP14832,0.059,4.2.1.-,K05554
RP00623,0.059,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP00334,0.059,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP01465,0.059,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01056,0.059,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP09095,0.058,4.2.1.144,K16016
RP01643,0.057,4.2.1.118,K09483 K15652
RP15719,0.056,2.1.1.-,K12502
RP02595,0.054,4.2.1.49,K01712
RP14835,0.054,4.2.1.-,K15884
RP14838,0.053,4.2.1.-,K15884
RP01215,0.049,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP14660,0.047,,K15928
RP02830,0.044,2.1.1.107,K00589 K02302 K02303 K02496 K13542 K13543
RP14448,0.040,1.14.-.-,K14252
RP11334,0.039,1.3.1.19,K16269
RP12130,0.036,1.3.-.-,K14601
RP05075,0.034,1.14.-.-,K14252
RP04334,0.034,1.14.21.4,K13391
RP02146,0.029,1.14.14.1,K07434
RP12730,0.028,1.14.14.1,K07434
