RPAIR,Score,EC,KO
RP13033,0.152,1.17.3.2,K00106
RP01384,0.140,3.5.4.2,K01486
RP02305,0.129,3.5.4.4,K01488
RP01594,0.127,3.5.4.4,K01488
RP03973,0.126,3.5.4.17 3.5.4.6,K01490
RP13056,0.125,1.1.1.205,K00088
RP11109,0.118,3.5.4.30,K09887
RP01325,0.108,6.3.4.4,K01939
RP16138,0.106,3.5.4.33,K11991
RP16141,0.106,3.5.4.34,K15440
RP01490,0.104,3.5.4.1,K01485
RP14178,0.101,1.14.13.-,K15506
RP01207,0.101,3.5.4.1,K01485
RP03713,0.090,1.2.3.1,K00157
RP13195,0.089,3.5.4.5,K01489
RP02251,0.089,3.5.4.5,K01489 K10989
RP01677,0.088,3.5.4.12,K01493
RP01815,0.087,3.5.4.5,K01489
RP02125,0.082,3.5.4.13,K01494
RP03712,0.081,1.2.3.1,K00157
RP00197,0.080,3.5.4.13 6.3.4.2,K01494 K01937
RP16144,0.069,3.5.4.35,K16930
RP05020,0.066,1.14.12.22,K15751 K15752 K15753
RP14696,0.058,2.5.1.77,K11780 K11781
RP12780,0.055,1.11.1.21 1.11.1.6,K03781 K03782
