RPAIR,Score,EC,KO
RP10201,0.081,1.14.14.1,K07412 K07415
RP10200,0.080,1.14.14.1,K07412 K07415
RP10228,0.078,1.14.14.1,K07415
RP05467,0.065,4.2.3.20,K15096
RP01909,0.065,4.2.3.16,K15088
RP15453,0.064,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP05585,0.060,4.2.3.108,K07385
RP11143,0.060,4.2.3.75,K10187 K15803
RP15063,0.060,4.2.3.55,K15794
RP15287,0.059,4.2.3.38,K14177
RP15054,0.058,4.2.3.40,K15795
RP15053,0.058,4.2.3.59,K15796
RP12985,0.058,4.2.3.56,K14186
RP11144,0.056,4.2.3.22,K10187 K15803
RP05354,0.051,4.2.3.120,K07384
RP10678,0.050,4.3.3.6,K06215 K08681
RP05353,0.048,4.2.3.119,K07384
RP15747,0.045,4.2.3.130,K16188
RP12984,0.044,4.1.99.16 4.2.3.22,K10187
RP12978,0.043,4.2.3.57,K14184 K15808
RP01215,0.043,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP13638,0.042,4.2.3.73,K14181
RP02118,0.042,4.2.3.9,K14180
RP14980,0.042,4.2.3.61,K15804
RP15048,0.041,4.2.3.76,K15806
RP11141,0.040,4.2.3.24,K14178
RP10130,0.040,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10131,0.040,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP09038,0.039,4.2.99.21,K04781 K04782
RP02120,0.039,4.2.3.13,K14183
RP15066,0.038,4.2.3.67,K15809
RP11177,0.038,4.1.3.38,K02619 K03342
RP01416,0.038,4.1.3.40,K03181
RP10225,0.038,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP10224,0.038,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP00722,0.037,1.14.13.40,K09461
RP09095,0.035,4.2.1.144,K16016
RP01643,0.035,4.2.1.118,K09483 K15652
RP05497,0.035,4.2.3.32,K14041
RP15713,0.030,1.14.13.-,K03185 K06126
RP03158,0.029,1.14.12.3,K00529 K03268 K05710 K16268
RP03174,0.029,1.14.12.11,K00529 K03268 K05710 K16268
RP14031,0.029,4.1.99.-,K11782
RP05048,0.028,1.14.12.-,K00529 K05710 K14748 K14749
RP09186,0.027,1.14.12.19,K00529 K05708 K05709 K05710
RP09352,0.027,1.14.12.19,K00529 K05708 K05709 K05710
RP14832,0.027,4.2.1.-,K05554
RP05039,0.027,1.14.12.-,K15248 K15249 K15250 K15251
RP02595,0.027,4.2.1.49,K01712
RP01056,0.027,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01465,0.027,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00623,0.027,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP00334,0.027,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP14367,0.025,4.2.3.35,K14046
RP14360,0.025,4.2.3.44,K14042
