RPAIR,Score,EC,KO
RP02924,0.632,3.2.1.52,K01207
RP14222,0.538,2.4.1.283,K13550
RP00324,0.514,2.4.1.20,K00702
RP00439,0.514,2.4.1.22,K00704 K07966 K07967
RP01684,0.514,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP02961,0.514,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP12670,0.514,3.2.1.21,K01188 K05349 K05350
RP01590,0.514,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP14234,0.510,2.4.1.285,K13556
RP13374,0.506,3.2.1.165,K15855
RP00453,0.482,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP15890,0.469,2.4.1.284,K13550
RP01135,0.466,3.2.1.122,K01232
RP02887,0.466,3.2.1.85,K01220
RP01310,0.465,3.2.1.23,K01190 K12308
RP00146,0.465,3.2.1.122 3.2.1.93,K01226 K01232
RP02451,0.465,2.4.1.15,K00697 K16055
RP04765,0.461,2.4.1.208,K13677
RP12501,0.459,2.4.1.66,K13646
RP04415,0.457,3.2.1.23,K01190
RP00138,0.452,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP00075,0.448,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP01110,0.448,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP00404,0.436,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP01092,0.432,2.4.1.14,K00696
RP14106,0.432,2.4.1.246,K13058
RP00666,0.429,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP00725,0.429,3.2.1.22,K01189 K07406 K07407
RP01760,0.416,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP02187,0.412,3.2.1.26,K01193
RP09294,0.408,3.2.1.105,K12693
RP12727,0.406,3.2.1.26,K01193
RP05618,0.404,,K16009
RP05111,0.403,2.4.1.-,K14367
RP09413,0.403,2.4.1.236,K13080
RP11963,0.400,2.4.1.226,K00747 K03419 K13499 K13500
RP11796,0.400,2.4.1.236,K13080
RP12311,0.392,3.2.1.67,K01213
RP05611,0.390,,K15989 K15990
RP14599,0.387,,K15934
RP11892,0.386,2.4.1.297,K12933
