RPAIR,Score,EC,KO
RP13285,0.218,1.14.19.2,K03921 K03922
RP02989,0.211,1.14.19.2,K03921 K03922
RP11130,0.211,1.14.19.1,K00507
RP05667,0.192,1.14.-.-,K04712
RP00811,0.176,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP00810,0.175,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP11480,0.173,1.3.1.93,K00208 K02371 K10258 K11533
RP00147,0.172,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.8.9 1.3.99.-,K00232 K00249 K00255 K06445 K07512 K09479
RP00256,0.170,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.8.9 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP11131,0.169,1.3.1.38,K07753 K10258
RP11363,0.167,1.14.19.3,K10226
RP10140,0.165,1.14.19.3,K00508
RP00782,0.164,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00667 K02371 K10780 K11533
RP00254,0.159,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP04188,0.156,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP12112,0.155,4.2.1.134,K02372 K11533
RP04381,0.152,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP12110,0.152,4.2.1.134,K10703
RP12484,0.151,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP04383,0.147,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP00809,0.143,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP04576,0.139,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP00262,0.138,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP03803,0.134,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP13755,0.125,1.3.1.-,K10960
RP03238,0.123,1.13.11.12 1.13.11.33,K00454 K00460
RP10143,0.122,1.13.11.58,K15718
RP05326,0.118,1.14.99.33,K08262
RP12493,0.116,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP12088,0.115,1.14.19.3,K10226
RP11662,0.114,1.14.19.-,K10226
RP13754,0.114,1.3.1.-,K10960
RP00808,0.111,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP04387,0.111,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP12162,0.110,1.3.3.6,K00232
RP00711,0.107,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP10142,0.102,1.14.14.1,K07409 K07413 K07415 K07418 K07424
RP10141,0.101,1.14.14.1,K07409 K07413 K07415 K07418 K07424
RP11105,0.094,1.3.1.83,K10960
RP11663,0.094,1.13.11.12,K00454
RP12163,0.088,4.2.1.17 4.2.1.74,K10527
RP11526,0.087,1.13.11.12,K00454
RP04181,0.085,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP04389,0.082,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP15929,0.081,1.3.1.10,K00208
RP04913,0.077,1.3.1.62,K04118
RP01621,0.071,1.13.11.33,K00460 K08022
RP12166,0.068,1.3.3.6,K00232
RP13753,0.068,1.3.1.-,K10960
RP11276,0.067,1.3.1.72,K09828
RP01623,0.067,1.13.11.34,K00461
RP00807,0.066,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
