RPAIR,Score,EC,KO
RP10606,0.580,2.5.1.78,K00794
RP06223,0.343,2.5.1.65,K10150
RP10596,0.336,2.5.1.66,K12673
RP08891,0.320,2.6.99.2,K03474
RP01244,0.296,3.1.4.2 3.1.4.46,K01126
RP01533,0.282,3.1.4.2 3.1.4.46,K01126
RP12438,0.276,2.5.1.48,K01739
RP06573,0.276,4.2.3.1,K01733
RP11509,0.272,3.1.4.39,K01122
RP01425,0.267,3.1.4.4,K01115 K16860
RP04690,0.266,4.2.3.1,K01733
RP11523,0.259,3.1.4.4,K01115 K16860
RP09114,0.258,,K16020
RP07335,0.248,4.2.3.4,K01735 K13829 K13830
RP01939,0.245,3.1.4.4,K01115 K16860
RP05863,0.231,2.5.1.30 2.5.1.31 2.5.1.82 2.5.1.83 2.5.1.84 2.5.1.85 2.5.1.86 2.5.1.87 2.5.1.89 2.5.1.90 2.5.1.91 2.5.1.92,K00805 K00806 K02523 K05355 K05356 K11778 K12504 K12505 K14215 K15887 K15888
RP03922,0.205,2.5.1.72 4.2.3.3,K01734 K03517
RP11091,0.202,3.1.4.-,K08743
RP11092,0.179,3.1.4.3,K01114 K16619
