RPAIR,Score,EC,KO
RP03448,0.190,3.5.1.- 6.3.1.9,K01833
RP12920,0.187,6.3.1.9,K01833
RP12922,0.186,3.5.1.- 6.3.1.9,K01833
RP01727,0.126,3.1.2.6,K01069
RP14044,0.119,,K12915
RP02791,0.118,4.1.1.39,K01601 K01602
RP14348,0.117,3.5.1.16,K01438
RP12919,0.108,6.3.1.9,K01833
RP12921,0.092,6.3.1.9,K01833
RP03774,0.091,6.3.4.13,K01945 K11787 K11788 K13713
RP00445,0.091,3.5.1.- 3.5.1.78 6.3.1.8 6.3.1.9,K01460 K01833 K01917
RP14246,0.089,6.2.1.39,K13559
RP01553,0.087,3.5.1.23,K01441 K12348 K12349
RP03534,0.086,2.3.2.2,K00681
RP01943,0.085,3.5.1.25,K01443
RP04771,0.085,3.5.1.25,K02079
RP05672,0.085,3.5.1.23,K01441 K05848
RP00939,0.084,2.3.2.2 3.4.19.13,K00681
RP04234,0.083,3.5.1.108,K02535 K16363
RP05666,0.082,3.5.1.23,K01441 K04711
RP15222,0.080,3.4.15.6,K13282
RP00284,0.073,6.3.2.11,K14755
RP10760,0.069,6.3.1.11,K09470
RP04486,0.068,6.3.2.26,K12743
RP01041,0.067,3.5.1.14 3.5.1.16,K01438 K14677
RP15750,0.067,,K16181
RP00280,0.066,6.3.2.11,K14755
RP15470,0.064,3.4.22.- 3.4.24.84,K06013 K08658
RP14068,0.064,,K12911 K12912 K12913
RP15388,0.061,3.5.1.-,K15784
RP02445,0.061,3.5.1.47,K05823
RP16231,0.060,3.5.1.81,K06015
RP01286,0.060,3.5.1.12,K01435
RP10761,0.060,3.5.1.94,K09473
RP07818,0.058,2.3.2.2,K00681
RP03529,0.057,3.5.1.4,K01426
