,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,76.096575,P66899,Diaminopropionate ammonia-lyase,Escherichia coli (strain K12) OX=83333,1.0,MNXR146411,MNXR153300_0.42871311229613324_0.5375605959720339,4.3.1.15,1.0,0.0,0.73146,0.812471,-1,0.771966,46.6,24.6,13.1,19.9,43327.56,5.7426,40.955,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,NC(CO)C(=O)O>>[NH4+].CC(=O)C(=O)[O-]
2,73.896575,P66901,Diaminopropionate ammonia-lyase,Escherichia coli O157:H7 OX=83334,3.0,MNXR146411,MNXR153300_0.42871311229613324_0.5375605959720339,4.3.1.15,3.0,0.0,0.73146,0.812471,-1,0.771966,46.6,24.6,13.1,19.9,43327.56,5.7426,40.955,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,NC(CO)C(=O)O>>[NH4+].CC(=O)C(=O)[O-]
3,73.896575,P66900,Diaminopropionate ammonia-lyase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR146411,MNXR153300_0.42871311229613324_0.5375605959720339,4.3.1.15,3.0,0.0,0.73146,0.812471,-1,0.771966,46.6,24.6,13.1,19.9,43327.56,5.7426,40.955,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,NC(CO)C(=O)O>>[NH4+].CC(=O)C(=O)[O-]
4,68.096575,P40817,Diaminopropionate ammonia-lyase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR146411,MNXR153300_0.42871311229613324_0.5375605959720339,4.3.1.15,1.0,0.0,0.73146,0.812471,-1,0.771966,34.8,26.5,20.4,22.4,44152.33,6.1043,41.832,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,NC(CO)C(=O)O>>[NH4+].CC(=O)C(=O)[O-]
5,NaN,P04693,Aromatic-amino-acid aminotransferase,Escherichia coli (strain K12) OX=83333,1.0,MNXR148016,-,2.6.1.57,1.0,0.0,0.41439,NaN,1,0.414391,47.8,23.4,15.2,17.8,43537.81,5.1375,39.043,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]CC(=O)C(=O)O>>[*]C[C@H](N)C(=O)O.O=C([O-])CCC(=O)C(=O)[O-]
6,NaN,O85746,Tyrosine aminotransferase,Klebsiella pneumoniae OX=573,7.0,MNXR148016,-,2.6.1.57,1.0,0.0,0.41439,NaN,1,0.414391,41.5,27.0,17.1,18.6,43431.66,6.4079,39.547,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]CC(=O)C(=O)O>>[*]C[C@H](N)C(=O)O.O=C([O-])CCC(=O)C(=O)[O-]
7,NaN,P74861,Aromatic-amino-acid aminotransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR148016,-,2.6.1.57,3.0,0.0,0.41439,NaN,1,0.414391,37.5,30.2,17.8,18.6,43526.77,5.4218,39.295,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]CC(=O)C(=O)O>>[*]C[C@H](N)C(=O)O.O=C([O-])CCC(=O)C(=O)[O-]
8,NaN,M1PYS0,NaN,Pseudomonas putida,11.0,MNXR148016,-,2.6.1.57,NaN,0.0,0.41439,NaN,1,0.414391,-,-,-,-,-,-,-,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]CC(=O)C(=O)O>>[*]C[C@H](N)C(=O)O.O=C([O-])CCC(=O)C(=O)[O-]
9,NaN,M1Q842,NaN,Pseudomonas putida,11.0,MNXR148016,-,2.6.1.57,NaN,0.0,0.41439,NaN,1,0.414391,-,-,-,-,-,-,-,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]CC(=O)C(=O)O>>[*]C[C@H](N)C(=O)O.O=C([O-])CCC(=O)C(=O)[O-]
10,NaN,P43336,Aromatic-amino-acid aminotransferase,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964,12.0,MNXR148016,-,2.6.1.57,3.0,0.0,0.41439,NaN,1,0.414391,44.9,28.5,16.4,14.4,43273.37,6.2384,39.348,NC(CO)C(=O)O>>CC(=O)C(=O)O.N,[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]CC(=O)C(=O)O>>[*]C[C@H](N)C(=O)O.O=C([O-])CCC(=O)C(=O)[O-]
