,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,NaN,P10045,Nitrilase; bromoxynil-specific,Klebsiella pneumoniae subsp. ozaenae OX=574,8.0,MNXR145813,-,3.5.5.1,1.0,0.0,0.73118,NaN,0,0.731181,41.4,24.6,17.4,21.3,37801.70,4.6742,42.407,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
2,NaN,Q6RWK4,Nitrilase 2,Unknown prokaryotic organism OX=2725,10.0,MNXR145813,-,3.5.5.1,3.0,0.0,0.73118,NaN,0,0.731181,36.9,23.8,23.5,21.1,34282.58,4.7471,39.809,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
3,NaN,Q6RWG0,Nitrilase 3,Unknown prokaryotic organism OX=2725,10.0,MNXR145813,-,3.5.5.1,3.0,0.0,0.73118,NaN,0,0.731181,42.7,25.8,15.0,21.7,35679.64,5.7934,41.818,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
4,NaN,K9NKH3,NaN,Pseudomonas sp.,11.0,MNXR145813,-,3.5.5.1,NaN,0.0,0.73118,NaN,0,0.731181,-,-,-,-,-,-,-,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
5,NaN,Q5EG61,NaN,Pseudomonas fluorescens,11.0,MNXR145813,-,3.5.5.1,NaN,0.0,0.73118,NaN,0,0.731181,-,-,-,-,-,-,-,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
6,NaN,P33036,Nitrilase (Fragment),Acinetobacter sp. (strain AK226) OX=72569 PE=1 SV=1,11.0,MNXR145813,-,3.5.5.1,1.0,0.0,0.73118,NaN,0,0.731181,260.0,60.0,40.0,60.0,2222.52,4.1843,38.095,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
7,NaN,Q59329,NaN,Comamonas testosteroni,12.0,MNXR145813,-,3.5.5.1,NaN,0.0,0.73118,NaN,0,0.731181,-,-,-,-,-,-,-,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
8,NaN,P20960,Nitrilase; arylacetone-specific,Alcaligenes faecalis OX=511 PE=1 SV=2,12.0,MNXR145813,-,3.5.5.1,1.0,0.0,0.73118,NaN,0,0.731181,39.4,24.7,17.6,22.9,38908.05,5.5477,43.258,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
9,NaN,A0A0H3LIT0,NaN,Bordetella bronchiseptica,12.0,MNXR145813,-,3.5.5.1,NaN,0.0,0.73118,NaN,0,0.731181,-,-,-,-,-,-,-,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
10,NaN,G5DDB2,NaN,Cereibacter sphaeroides,12.0,MNXR145813,-,3.5.5.1,NaN,0.0,0.73118,NaN,0,0.731181,-,-,-,-,-,-,-,C[C@H](N)C(=O)O>>C[C@@H](N)C(=O)O,[NH4+].CC(N)C(=O)O>>[H+].CC(N)C#N
