,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,29.723621,P27550,Acetyl-coenzyme A synthetase,Escherichia coli (strain K12) OX=83333,1.0,MNXR189111,-,6.2.1.1;6.2.1.17,1.0,0.0,0.37021,0.246262,1,0.308236,29.7,24.4,22.3,26.1,72093.59,5.5916,43.712,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
2,27.523621,Q8FAY8,Acetyl-coenzyme A synthetase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR189111,-,6.2.1.1;6.2.1.17,3.0,0.0,0.37021,0.246262,1,0.308236,30.2,24.7,21.5,26.1,71967.43,5.5894,43.558,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
3,23.523621,A7MPJ7,Acetyl-coenzyme A synthetase,Cronobacter sakazakii (strain ATCC BAA-894) OX=290339,7.0,MNXR189111,-,6.2.1.1;6.2.1.17,3.0,0.0,0.37021,0.246262,1,0.308236,26.7,25.8,22.2,27.8,71752.12,6.0666,43.558,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
4,22.523621,Q8Z1R0,Acetyl-coenzyme A synthetase,Salmonella typhi OX=90370,8.0,MNXR189111,-,6.2.1.1;6.2.1.17,3.0,0.0,0.37021,0.246262,1,0.308236,27.4,24.8,23.4,26.9,72163.68,5.7069,43.865,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
5,21.723621,Q8ZKF6,Acetyl-coenzyme A synthetase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR189111,-,6.2.1.1;6.2.1.17,1.0,0.0,0.37021,0.246262,1,0.308236,27.0,24.5,23.7,27.2,72152.65,5.7069,44.018,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
6,21.523621,Q2NR28,Acetyl-coenzyme A synthetase,Sodalis glossinidius (strain morsitans) OX=343509,9.0,MNXR189111,-,6.2.1.1;6.2.1.17,3.0,0.0,0.37021,0.246262,1,0.308236,27.2,27.4,20.6,27.4,71817.49,6.1133,41.411,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
7,21.523621,Q8D1G8,Acetyl-coenzyme A synthetase,Yersinia pestis OX=632,9.0,MNXR189111,-,6.2.1.1;6.2.1.17,3.0,0.0,0.37021,0.246262,1,0.308236,29.7,27.2,22.5,23.1,72071.65,6.0662,43.405,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
8,21.523621,P55912,Propionate--CoA ligase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR189111,-,6.2.1.1;6.2.1.17,3.0,0.0,0.37021,0.246262,1,0.308236,31.9,25.0,23.7,22.1,69333.97,5.3880,41.083,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
9,20.523621,Q7MBA6,Acetyl-coenzyme A synthetase,Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265,10.0,MNXR189111,-,6.2.1.1;6.2.1.17,3.0,0.0,0.37021,0.246262,1,0.308236,29.6,27.9,21.1,23.9,72150.96,5.5970,43.625,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
10,20.523621,A4TS06,Acetyl-coenzyme A synthetase,Yersinia pestis (strain Pestoides F) OX=386656,10.0,MNXR189111,-,6.2.1.1;6.2.1.17,3.0,0.0,0.37021,0.246262,1,0.308236,29.7,27.2,22.5,23.1,72071.65,6.0662,43.405,NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)C2=NC=N1.N[C@@H](CO)C(=O)O>>NC1=C2N=CN([C@@H]3O[C@H](COP(=O)(O)OC(=O)[C@H](N)CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P(O)(O)OP(=O)(O)O,O=P([O-])([O-])OP(=O)([O-])O.CCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
