,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,10.3945,O08336,Bifunctional cytochrome P450/NADPH--P450 reductase 2,Bacillus subtilis (strain 168) OX=224308,18.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,1.0,0.0,0.56989,0.0,1,0.284944,45.8,19.7,15.8,20.2,118676.48,6.4274,47.343,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
2,10.3945,O08394,Bifunctional cytochrome P450/NADPH--P450 reductase 1,Bacillus subtilis (strain 168) OX=224308,18.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,1.0,0.0,0.56989,0.0,1,0.284944,44.0,19.8,15.9,21.8,119468.26,6.0908,48.162,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
3,3.2945,Q2UNA2,Bifunctional cytochrome P450/NADPH--P450 reductase,Aspergillus oryzae (strain ATCC 42149 / RIB 40) OX=510516,25.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,2.0,0.0,0.56989,0.0,1,0.284944,39.7,23.3,17.7,20.9,122397.40,6.2746,46.238,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
4,1.1945,A0A3G9HRC2,Bifunctional cytochrome P450/NADPH--P450 reductase ALT2,Alternaria alternata OX=5599,27.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,3.0,0.0,0.56989,0.0,1,0.284944,37.3,24.5,18.2,21.5,122186.03,7.4435,45.331,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
5,-0.6055,Q9LMM1,Cytochrome P450 86A4,Arabidopsis thaliana OX=3702,29.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,1.0,0.0,0.56989,0.0,1,0.284944,35.9,23.0,23.2,20.8,62603.31,8.0992,44.043,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
6,-0.7055,O80823,Cytochrome P450 86A8,Arabidopsis thaliana OX=3702,29.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,2.0,0.0,0.56989,0.0,1,0.284944,42.8,21.3,20.9,18.0,60916.41,7.9846,45.438,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
7,-2.6055,Q5KQH7,Cytochrome P450 714D1,Oryza sativa subsp. japonica OX=39947,31.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,1.0,0.0,0.56989,0.0,1,0.284944,38.7,23.0,20.9,20.3,63188.55,8.8485,38.821,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
8,-3.7055,Q964T1,Cytochrome P450 4c21,Blattella germanica OX=6973,32.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,2.0,0.0,0.56989,0.0,1,0.284944,43.5,22.1,18.6,19.2,58297.40,7.4275,46.307,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
9,-5.6055,Q92088,Cytochrome P450 2M1,Oncorhynchus mykiss OX=8022,34.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,1.0,0.0,0.56989,0.0,1,0.284944,35.4,25.5,20.5,21.9,56772.84,7.4931,43.487,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
10,-5.7055,Q92090,Cytochrome P450 2K1,Oncorhynchus mykiss OX=8022,34.0,MNXR110766,-,1.14.13.-;1.14.14.-;1.14.14.1,2.0,0.0,0.56989,0.0,1,0.284944,33.6,28.3,18.2,23.2,56792.12,6.2486,46.230,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O>>CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCC[C@@H]1O[C@@H]1C/C=C\CCCCCCCC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
