RPAIR,Score,EC,KO
RP00119,0.833,1.1.1.28 1.1.2.4,K00102 K03777 K03778
RP00215,0.833,1.1.1.27 1.1.2.3,K00016 K00101
RP02764,0.667,1.1.1.27,K00016
RP00299,0.667,1.1.1.26 1.1.1.29 1.1.1.79 1.1.1.81,K00015 K00018 K00049 K00050 K12972 K15893 K15919
RP01230,0.667,1.1.1.27,K00016
RP01476,0.434,5.3.1.22,K01816
RP00079,0.402,1.1.1.299 1.1.1.37 1.1.1.82 1.1.5.4,K00024 K00025 K00026 K00051 K00116
RP03148,0.365,1.1.99.2,K00109
RP05479,0.361,1.1.1.93,K07246
RP02293,0.361,1.1.1.93,K07246
RP04079,0.349,1.1.1.86,K00053
RP10180,0.337,1.1.1.86,K00053
RP02205,0.326,4.2.1.82,K14275
RP04249,0.326,1.1.1.83,K07246
RP02274,0.326,4.2.1.25,K13875
RP00287,0.326,1.1.1.38 1.1.1.39 1.1.1.40,K00027 K00028 K00029
RP05051,0.324,4.2.1.32,K03779 K03780
RP00467,0.324,1.1.1.154 1.1.1.350,K00073
RP00440,0.291,2.2.1.6,K01652 K01653
RP00291,0.291,2.2.1.6,K01652 K01653 K11258
RP03396,0.278,4.2.1.90,K12661
RP01224,0.278,1.1.1.85,K00052
RP04067,0.261,1.1.1.85,K00052
RP01829,0.253,1.1.1.42,K00031
RP04312,0.253,2.2.1.6,K01652 K01653 K11258
RP05202,0.252,4.2.1.8,K01686
RP01580,0.252,4.2.1.39,K05308
RP02704,0.252,4.2.1.6,K01684
RP01581,0.252,4.2.1.7,K01685 K16849 K16850
