RPAIR,Score,EC,KO
RP01323,0.721,1.7.1.7,K00364
RP11341,0.716,2.1.1.158,K12729
RP01321,0.708,1.1.1.205,K00088
RP11919,0.665,1.13.12.- 1.14.14.1,K07409
RP11717,0.657,1.13.12.- 2.1.1.159 2.1.1.160,K12730 K12731
RP11716,0.638,1.13.12.- 2.1.1.160,K12731
RP00380,0.636,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP15250,0.599,2.1.1.163,K03183
RP11720,0.590,1.13.12.- 1.14.14.1,K07409
RP00569,0.564,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP09497,0.558,2.1.1.-,K15963
RP12176,0.552,1.17.3.2,K00106
RP12175,0.547,1.17.3.2,K00106
RP00586,0.527,4.1.99.1 4.2.1.122 4.2.1.20,K01667 K01695 K01696 K06001
RP11719,0.517,1.17.3.2,K00106
RP11918,0.507,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP02140,0.490,4.1.2.8 4.2.1.20,K01695 K01696 K06001 K13222
RP14289,0.489,2.1.1.-,K13604
RP16289,0.472,2.5.1.106,K14132
RP13486,0.347,2.1.1.151,K03394 K13540
RP14446,0.316,2.1.1.-,K14251
RP01970,0.311,2.1.1.148 2.1.1.45,K00560 K03465 K13998
RP02677,0.299,2.1.1.37,K00558 K17398 K17399
RP01398,0.224,2.1.1.1,K00541
RP11929,0.223,2.1.1.95,K05928
RP01201,0.222,4.1.1.23,K01591 K13421
