RPAIR,Score,EC,KO
RP00429,0.099,1.1.1.21,K00011
RP01758,0.099,1.1.1.21,K00011
RP00692,0.098,1.1.1.14 1.1.1.15,K00008
RP00231,0.098,1.1.1.11 1.1.1.67,K00007 K00045
RP01654,0.097,2.2.1.1,K00615
RP02421,0.092,1.1.1.17,K00009
RP05164,0.092,1.1.1.251,K00094
RP05203,0.092,1.1.1.140,K00068
RP04026,0.092,4.2.2.6,K01730
RP00277,0.089,1.1.99.21,K08261
RP02304,0.087,1.1.1.58,K00041
RP02228,0.087,1.1.1.57,K00040
RP05199,0.081,1.1.1.11,K00007
RP00616,0.081,1.1.1.10,K03331
RP01827,0.081,1.1.1.9,K05351
RP01826,0.081,1.1.1.56,K00039
RP01507,0.081,1.1.1.21 1.1.1.307,K00011
RP00362,0.081,1.1.1.21,K00011
RP10240,0.033,3.3.2.10,K08726
RP10237,0.032,3.3.2.10,K08726
RP10238,0.032,3.3.2.10,K08726
RP10239,0.032,3.3.2.10,K08726
