RPAIR,Score,EC,KO
RP08891,0.654,2.6.99.2,K03474
RP10596,0.583,2.5.1.66,K12673
RP09114,0.548,,K16020
RP07335,0.539,4.2.3.4,K01735 K13829 K13830
RP10606,0.526,2.5.1.78,K00794
RP04690,0.467,4.2.3.1,K01733
RP11091,0.455,3.1.4.-,K08743
RP12438,0.385,2.5.1.48,K01739
RP06573,0.385,4.2.3.1,K01733
RP06223,0.335,2.5.1.65,K10150
RP03922,0.302,2.5.1.72 4.2.3.3,K01734 K03517
RP11092,0.282,3.1.4.3,K01114 K16619
RP01533,0.276,3.1.4.2 3.1.4.46,K01126
RP05863,0.264,2.5.1.30 2.5.1.31 2.5.1.82 2.5.1.83 2.5.1.84 2.5.1.85 2.5.1.86 2.5.1.87 2.5.1.89 2.5.1.90 2.5.1.91 2.5.1.92,K00805 K00806 K02523 K05355 K05356 K11778 K12504 K12505 K14215 K15887 K15888
RP11509,0.264,3.1.4.39,K01122
RP01940,0.264,3.1.4.3,K01114 K16619
RP03917,0.249,4.1.2.50 4.2.3.12,K01737
RP01920,0.248,3.1.4.3,K01114 K16619
RP11523,0.247,3.1.4.4,K01115 K16860
RP01939,0.230,3.1.4.4,K01115 K16860
RP01426,0.218,3.1.4.3,K01114 K16619
RP05727,0.198,2.5.1.1 2.5.1.106 2.5.1.27 2.5.1.75 2.5.1.92 4.2.3.27,K00787 K00791 K00795 K00804 K10760 K12707 K12742 K13787 K13789 K14066 K14132 K15887
