RPAIR,Score,EC,KO
RP05014,0.014,1.13.11.-,K15242
RP11407,0.012,1.13.11.2,K00446
RP03507,0.008,1.13.11.37,K04098
RP12230,0.008,1.13.11.1,K03381
RP01119,0.008,1.13.11.1,K03381
RP09299,0.008,1.13.11.1,K03381
RP03888,0.008,1.13.11.1,K03381
RP04901,0.008,1.13.11.1,K03381
RP03687,0.008,1.13.11.37,K04098
RP12233,0.008,1.13.11.1,K03381
RP05013,0.008,1.13.11.-,K15247
RP14959,0.008,1.13.11.57 1.13.11.8,K04099 K04100 K04101
RP05015,0.007,1.13.11.-,K15253
RP01645,0.007,1.13.11.3,K00448 K00449
RP09586,0.007,1.13.11.1,K03381
RP03164,0.007,1.13.11.57 1.13.11.8,K04099 K04100 K04101
RP14380,0.007,1.13.11.1,K03381
