RPAIR,Score,EC,KO
RP01886,1.000,1.1.1.36,K00023
RP00314,1.000,1.1.1.157 1.1.1.35,K00022 K00074 K01782 K01825 K07514 K07516 K10527 K15016
RP11083,1.000,1.1.1.157,K00074
RP01749,0.875,1.1.1.330 1.1.1.36,K10251
RP01748,0.875,1.1.1.211 1.1.1.35,K00022 K07515
RP04177,0.745,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP03833,0.655,1.1.1.178 1.1.1.35,K00022 K01782 K01825 K07514 K08683
RP04391,0.638,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP04564,0.486,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP04388,0.484,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP11387,0.431,1.1.1.157 1.1.1.35,K00022 K00074 K01782 K01825 K07514
RP15919,0.386,1.1.1.100,K00059
RP04180,0.370,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP04386,0.358,1.1.1.211 1.1.1.35,K00022 K07514 K07515 K07516 K10527
RP15926,0.347,1.1.1.100,K00059
RP12164,0.306,1.1.1.211 1.1.1.35,K10527
RP12229,0.304,1.1.1.35,K00022 K01782 K01825
