RPAIR,Score,EC,KO
RP04458,0.676,2.3.1.1 2.3.1.35,K00618 K00619 K00620 K11067 K14681 K14682
RP00881,0.571,3.5.1.96,K05526
RP01331,0.527,6.3.2.4,K01921
RP02446,0.446,3.5.1.47,K05823
RP01162,0.434,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP00425,0.432,3.5.1.15,K01437
RP15387,0.430,3.5.1.-,K15784
RP00279,0.425,6.3.2.11,K14755
RP15337,0.417,6.3.2.-,K05827
RP01042,0.417,2.3.1.35 3.5.1.14 3.5.1.16,K00620 K01438 K14677
RP04560,0.416,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP01172,0.415,6.3.2.11,K14755
RP02448,0.400,3.5.1.18,K01439
RP14066,0.395,,K03823
RP10160,0.392,2.3.1.178,K06718
RP14349,0.389,3.5.1.16,K01438
RP14069,0.379,,K12911 K12912 K12913
RP02039,0.377,3.5.1.81,K06015
RP14076,0.376,2.3.1.183,K03823 K12915
RP15346,0.354,,K05831
RP00423,0.352,2.1.3.2,K00608 K00609 K00610 K11540 K11541
RP01130,0.352,2.3.1.109,K00673
RP03875,0.350,3.4.19.9 6.3.2.17,K01307 K01930
RP01186,0.350,6.3.2.17,K01930 K11754
RP15223,0.346,3.4.15.6,K13282
RP00432,0.338,6.3.2.3,K01920
RP11087,0.332,3.5.1.94,K09473
RP00824,0.329,2.3.2.4 6.3.2.2,K00682 K01919 K11204 K11205
RP00611,0.322,2.3.2.2 2.3.2.4,K00681 K00682
RP03793,0.322,2.3.2.2,K00681
RP03587,0.318,2.3.2.2,K00681
RP04539,0.318,2.3.2.2,K00681
RP00508,0.294,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP00245,0.291,3.4.13.20 3.4.13.5 6.3.2.11,K05604 K14755
RP00625,0.287,2.1.2.5 3.5.3.8,K00603 K01479 K13990
RP00459,0.287,2.1.2.5 3.5.1.68,K00603 K01458 K13990
RP00258,0.283,6.3.2.5,K01922 K13038
RP00335,0.282,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP14706,0.278,6.3.2.31,K12234
RP14708,0.269,6.3.2.34,K12234
RP02494,0.266,6.3.2.9,K01925
RP14099,0.261,2.1.3.11,K13043
RP15749,0.258,,K16181
RP15949,0.253,6.3.2.38,K03894
RP02199,0.236,3.5.3.9,K02083
RP14710,0.232,6.3.2.32,K14940
RP00957,0.231,3.5.1.15 3.5.1.8,K01437
RP15018,0.229,6.3.2.33,K15740
RP03994,0.229,6.3.2.39,K03895
RP01597,0.229,3.5.1.59,K08687
RP03738,0.218,3.5.1.28,K01446 K01447 K01448 K01449
RP02812,0.209,2.3.1.102,K03896
RP00602,0.207,1.5.1.10 1.5.1.9,K00292 K00293 K14157
