RPAIR,Score,EC,KO
RP13033,0.187,1.17.3.2,K00106
RP01384,0.159,3.5.4.2,K01486
RP01682,0.156,3.5.4.3,K01487
RP00380,0.149,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP02305,0.147,3.5.4.4,K01488
RP01594,0.145,3.5.4.4,K01488
RP13056,0.145,1.1.1.205,K00088
RP00573,0.144,6.3.5.2,K01951
RP03973,0.144,3.5.4.17 3.5.4.6,K01490
RP00569,0.142,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP12176,0.140,1.17.3.2,K00106
RP13247,0.139,6.3.5.2,K01951
RP12175,0.138,1.17.3.2,K00106
RP01321,0.138,1.1.1.205,K00088
RP12780,0.133,1.11.1.21 1.11.1.6,K03781 K03782
RP11719,0.133,1.17.3.2,K00106
RP11918,0.132,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP01325,0.130,6.3.4.4,K01939
RP01490,0.122,3.5.4.1,K01485
RP01207,0.121,3.5.4.1,K01485
RP16141,0.121,3.5.4.34,K15440
RP16138,0.121,3.5.4.33,K11991
RP03713,0.115,1.2.3.1,K00157
RP14672,0.112,,K14655
RP14178,0.111,1.14.13.-,K15506
RP14696,0.109,2.5.1.77,K11780 K11781
RP03069,0.109,3.5.4.26,K01498 K11752
RP02251,0.107,3.5.4.5,K01489 K10989
RP01677,0.105,3.5.4.12,K01493
RP13195,0.105,3.5.4.5,K01489
RP01815,0.104,3.5.4.5,K01489
RP03712,0.103,1.2.3.1,K00157
RP02125,0.098,3.5.4.13,K01494
RP00197,0.096,3.5.4.13 6.3.4.2,K01494 K01937
RP13793,0.092,1.14.21.-,K13389
RP11109,0.091,3.5.4.30,K09887
RP00543,0.087,1.14.12.1,K00529 K05599 K05600 K05710 K11311 K16319 K16320
RP16144,0.082,3.5.4.35,K16930
RP05020,0.070,1.14.12.22,K15751 K15752 K15753
