RPAIR,Score,EC,KO
RP01154,0.102,5.3.1.5,K01805
RP10987,0.102,,K12449
RP01736,0.100,5.3.1.4,K01804
RP01508,0.100,5.3.1.5,K01805
RP01891,0.097,5.3.1.12,K01812
RP01545,0.097,5.3.1.12,K01812
RP02940,0.093,5.3.1.9,K01810 K06859 K13810 K15916
RP02454,0.093,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.093,5.3.1.8,K01809 K15916 K16011
RP14213,0.093,5.3.1.6,K01808
RP02869,0.093,5.3.1.26,K01819
RP13558,0.088,4.2.3.124,K13546
RP10933,0.064,5.5.1.4,K01858
RP01159,0.061,5.1.3.18,K10046
RP13643,0.053,1.1.1.- 5.1.3.-,K12451
RP10990,0.045,1.1.1.305,K10011
RP05664,0.045,5.1.3.13,K01790
RP13341,0.034,2.3.1.94,K10817
RP01348,0.034,1.13.99.1,K00469
RP12912,0.033,,K16007
RP13548,0.032,1.21.-.-,K11784
