RPAIR,Score,EC,KO
RP10201,0.034,1.14.14.1,K07412 K07415
RP10200,0.034,1.14.14.1,K07412 K07415
RP10228,0.034,1.14.14.1,K07415
RP15453,0.029,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP03158,0.029,1.14.12.3,K00529 K03268 K05710 K16268
RP03174,0.029,1.14.12.11,K00529 K03268 K05710 K16268
RP05048,0.028,1.14.12.-,K00529 K05710 K14748 K14749
RP09186,0.028,1.14.12.19,K00529 K05708 K05709 K05710
RP09352,0.028,1.14.12.19,K00529 K05708 K05709 K05710
RP05039,0.028,1.14.12.-,K15248 K15249 K15250 K15251
RP00265,0.026,1.14.12.18,K00529 K05710 K08689 K15750
RP14832,0.026,4.2.1.-,K05554
RP04847,0.026,1.14.12.-,K00529 K05710 K10619 K16303
RP11674,0.026,1.14.12.18,K00529 K05710 K08689 K15750
RP00847,0.025,1.14.12.10,K05549 K05550 K05784
RP11392,0.025,1.14.12.10,K05549 K05550 K05784
RP05038,0.025,1.14.12.-,K05549 K05550 K05784
RP05272,0.025,1.14.12.-,K05549 K05550 K05784
RP11394,0.025,1.14.12.10,K05549 K05550 K05784
RP05033,0.025,1.14.12.12,K14578 K14579 K14580 K14581
RP11395,0.025,1.14.12.10,K05549 K05550 K05784
RP11397,0.025,1.14.12.10,K05549 K05550 K05784
RP00828,0.025,1.14.12.-,K05549 K05550 K05784
RP01643,0.024,4.2.1.118,K09483 K15652
RP09095,0.024,4.2.1.144,K16016
RP14835,0.024,4.2.1.-,K15884
RP11393,0.024,1.14.12.10,K05549 K05550 K05784
RP14838,0.024,4.2.1.-,K15884
RP03242,0.024,1.14.12.7,K07519
RP11693,0.021,1.14.12.-,K14599 K14600
RP01215,0.020,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP01465,0.020,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01056,0.020,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP09303,0.019,2.5.1.-,K02548
RP01973,0.019,1.14.13.113 1.7.3.3,K00365 K16838 K16839
RP10131,0.019,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10130,0.019,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP03656,0.019,4.2.1.113,K02549 K14759
RP10225,0.018,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP10224,0.018,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP14031,0.018,4.1.99.-,K11782
RP02645,0.018,1.14.12.12,K14578 K14579 K14580 K14581
RP09615,0.018,1.14.12.12,K14578 K14579 K14580 K14581
RP09630,0.018,1.14.12.12,K14578 K14579 K14580 K14581
RP11424,0.018,1.14.12.12,K14578 K14579 K14580 K14581
RP09396,0.016,1.-.-.-,K15972
RP00722,0.016,1.14.13.40,K09461
RP14660,0.016,,K15928
RP11933,0.015,1.14.12.12,K14578 K14579 K14580 K14581
RP05425,0.015,1.13.11.-,K11943 K11944
RP15483,0.015,3.1.7.10,K16086
RP11369,0.014,,K09879
RP15713,0.014,1.14.13.-,K03185 K06126
RP14735,0.014,1.14.14.1,K07410
RP10678,0.013,4.3.3.6,K06215 K08681
RP01909,0.013,4.2.3.16,K15088
RP05467,0.013,4.2.3.20,K15096
RP14448,0.013,1.14.-.-,K14252
RP05585,0.013,4.2.3.108,K07385
RP15064,0.013,4.2.3.60,K15802
RP11143,0.013,4.2.3.75,K10187 K15803
RP15063,0.013,4.2.3.55,K15794
RP15287,0.013,4.2.3.38,K14177
RP15054,0.013,4.2.3.40,K15795
RP15053,0.013,4.2.3.59,K15796
RP12985,0.013,4.2.3.56,K14186
RP12980,0.012,4.2.3.- 4.2.3.104,K14184
RP11144,0.012,4.2.3.22,K10187 K15803
RP05075,0.012,1.14.-.-,K14252
RP03300,0.012,5.3.3.12,K01827
RP11370,0.012,,K09879
RP04592,0.012,1.14.13.-,K06126
RP12045,0.012,,K09879
RP05354,0.012,4.2.3.120,K07384
RP15691,0.012,4.1.1.90,K10106
RP10198,0.012,1.14.14.1,K07408 K07410 K07413 K07424
RP05353,0.012,4.2.3.119,K07384
RP11571,0.011,,K09879
RP10197,0.011,1.14.14.1,K07408 K07410 K07413 K07424
RP04742,0.011,4.1.1.90,K10106
RP15747,0.011,4.2.3.130,K16188
RP01947,0.011,4.2.3.8,K12929
RP01904,0.011,4.2.3.10,K15097
RP09038,0.011,4.2.99.21,K04781 K04782
RP02595,0.011,4.2.1.49,K01712
RP12984,0.011,4.1.99.16 4.2.3.22,K10187
RP12978,0.011,4.2.3.57,K14184 K15808
RP14400,0.011,1.14.12.12,K14578 K14579 K14580 K14581
RP11177,0.011,4.1.3.38,K02619 K03342
RP01416,0.011,4.1.3.40,K03181
RP13638,0.011,4.2.3.73,K14181
RP04598,0.011,1.14.13.-,K03185
RP14980,0.011,4.2.3.61,K15804
RP02118,0.011,4.2.3.9,K14180
RP15719,0.011,2.1.1.-,K12502
RP15048,0.011,4.2.3.76,K15806
RP11141,0.011,4.2.3.24,K14178
