RPAIR,Score,EC,KO
RP00203,0.252,1.3.1.44 1.3.3.6 1.3.8.1 1.3.8.7 1.3.99.-,K00232 K00248 K00249 K06445 K09478
RP00729,0.249,1.3.8.4 1.3.8.7,K00249 K00253
RP00711,0.242,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP00783,0.241,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.1 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00248 K00249 K00255 K06445 K07512 K09478
RP00262,0.230,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP03765,0.226,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
RP02697,0.219,4.2.1.17 4.2.1.55,K01692 K01715 K01782 K01825 K07511 K07514 K07515 K10527 K13767 K15016
RP11251,0.219,4.2.1.17,K01692 K07511 K07514 K07515
RP02698,0.219,4.2.1.55,K01715
RP02411,0.219,4.2.1.134 4.2.1.17 4.2.1.74,K07511 K07515 K10703
RP04913,0.217,1.3.1.62,K04118
RP04389,0.211,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP04392,0.210,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527
RP00254,0.209,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP11353,0.207,1.3.99.-,K11731
RP11927,0.206,1.3.99.-,K06446
RP11450,0.206,1.3.8.1 1.3.8.7 1.3.99.12,K00248 K00249 K09478 K11410
RP04387,0.203,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP12162,0.199,1.3.3.6,K00232
RP11169,0.198,1.3.8.6 1.3.99.32,K00252 K16173
RP03834,0.191,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
RP00418,0.188,1.3.8.6,K00252
RP03803,0.188,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP00260,0.187,1.3.1.- 1.3.1.84 1.3.8.7,K00249 K14469 K15020
RP00256,0.184,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.8.9 1.3.99.-,K00232 K00249 K00255 K06445 K07512
RP01963,0.184,4.2.1.18,K05607 K13766
RP12166,0.180,1.3.3.6,K00232
RP11928,0.178,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
RP12163,0.176,4.2.1.17 4.2.1.74,K10527
RP02717,0.176,4.2.1.116 4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515 K14469 K15019
RP00808,0.171,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP00809,0.168,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP04383,0.168,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP00391,0.167,1.3.8.1 1.3.8.7 1.3.99.- 1.3.99.12,K00248 K00249 K09478 K11410 K11538
RP00755,0.166,1.3.1.10 1.3.1.9 2.3.1.86,K00208 K00209 K00665 K00668 K02371 K10780 K11533
RP00807,0.164,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP14554,0.162,,K09709
RP00147,0.160,1.3.1.38 1.3.1.8 1.3.3.6 1.3.8.7 1.3.8.8 1.3.8.9 1.3.99.-,K00232 K00249 K00255 K06445 K07512 K09479
RP00782,0.157,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00667 K02371 K10780 K11533
RP03855,0.156,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
RP15929,0.155,1.3.1.10,K00208
RP12167,0.155,4.2.1.17 4.2.1.74,K10527
RP14559,0.152,1.3.1.85,K14446
RP04181,0.148,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP04381,0.147,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP12493,0.147,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP03107,0.144,4.2.1.57,K13779
RP04069,0.142,4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP00810,0.142,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP04565,0.141,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP04576,0.140,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP11885,0.140,4.2.1.17,K01692 K01782 K01825
RP11884,0.140,4.2.1.17,K01692 K01782 K01825
RP12170,0.140,1.3.3.6,K00232
RP11131,0.139,1.3.1.38,K07753 K10258
RP15922,0.138,1.3.1.10,K00208
RP13755,0.135,1.3.1.-,K10960
RP15928,0.133,4.2.1.59,K02372
RP12227,0.129,4.2.1.17,K01692 K01782 K01825
RP12110,0.129,4.2.1.134,K10703
RP12484,0.128,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP14561,0.127,,K14448
RP11503,0.126,4.2.1.109,K08964 K16054
RP00811,0.126,1.3.1.10 1.3.1.9 2.3.1.85 2.3.1.86,K00208 K00665 K00668 K02371 K10780 K11533
RP11250,0.121,5.3.3.3,K14534
RP04396,0.119,5.3.3.8,K01825 K07514 K13238 K13239
RP11626,0.118,,K14449
RP13754,0.118,1.3.1.-,K10960
RP12171,0.117,4.2.1.17 4.2.1.74,K10527
RP15920,0.117,4.2.1.59,K02372
RP04188,0.115,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP11480,0.111,1.3.1.93,K00208 K02371 K10258 K11533
RP12091,0.107,1.3.3.6,K00232
RP01318,0.106,5.3.3.2,K01823
RP11363,0.105,1.14.19.3,K10226
RP12112,0.103,4.2.1.134,K02372 K11533
RP01926,0.103,4.2.1.12,K01690
RP01315,0.101,4.1.1.33,K01597
RP05457,0.101,1.17.1.2,K03527
RP12183,0.098,4.2.1.-,K01782 K01825 K07515
RP05667,0.096,1.14.-.-,K04712
RP13753,0.094,1.3.1.-,K10960
RP11130,0.091,1.14.19.1,K00507
RP13285,0.091,1.14.19.2,K03921 K03922
RP01673,0.085,2.5.1.1,K00787 K00795 K00804 K13787 K13789 K14066
RP01033,0.085,4.2.1.11,K01689
RP02989,0.084,1.14.19.2,K03921 K03922
RP12088,0.080,1.14.19.3,K10226
RP13731,0.078,1.17.99.3,K10214
RP11391,0.077,4.2.1.120,K14534
RP12089,0.077,1.3.3.6,K00232
RP01902,0.077,2.5.1.10,K00787 K00795 K00804 K13787 K13789
RP12955,0.077,2.5.1.68,K12503
RP15078,0.077,2.5.1.92,K15887
