RPAIR,Score,EC,KO
RP15452,0.115,5.3.3.18,K15866
RP01710,0.105,4.2.3.5,K01736
RP15613,0.099,5.3.99.-,K06606
RP02493,0.098,4.2.1.44,K03335
RP03918,0.097,4.2.3.12,K01737
RP01025,0.093,1.1.3.8,K00103
RP15844,0.093,1.1.3.8,K00103
RP00554,0.093,1.3.2.3 1.3.3.12,K00225 K05276
RP14200,0.091,1.1.1.-,K12451
RP05266,0.090,,K03335
RP00250,0.089,1.10.3.3 1.10.99.3 1.11.1.11 1.14.17.1 1.14.17.4 1.3.2.3,K00225 K00423 K00434 K00503 K05933 K09839
RP05296,0.086,1.1.1.271,K02377
RP14864,0.085,4.1.99.16,K10187
RP14367,0.085,4.2.3.35,K14046
RP14360,0.085,4.2.3.44,K14042
RP01712,0.085,5.4.4.2,K01851 K02361 K02552 K14759
RP14369,0.079,4.2.3.28,K14036
RP05664,0.079,5.1.3.13,K01790
RP05499,0.078,4.2.3.32,K14041
RP13558,0.078,4.2.3.124,K13546
RP05605,0.077,,K13322
RP05080,0.076,1.14.11.21,K12675
RP09053,0.076,4.1.1.-,K13484 K13485 K16838 K16840
RP13643,0.076,1.1.1.- 5.1.3.-,K12451
RP05496,0.076,4.2.3.18,K12927
RP01711,0.076,5.4.99.5,K01850 K04092 K04093 K04516 K06208 K06209 K13853 K14170 K14187
RP13890,0.075,4.3.1.-,K13309
RP01159,0.075,5.1.3.18,K10046
RP02750,0.073,4.2.1.10,K03785 K03786 K13830 K13832
RP10990,0.072,1.1.1.305,K10011
RP14034,0.071,,K13323
RP05594,0.071,,K13327
RP05593,0.071,,K13315
RP10163,0.070,5.3.3.4,K03464
RP05592,0.069,,K13314 K16435
RP14208,0.069,5.3.1.-,K13324
RP13065,0.069,4.2.99.20,K08680 K14759
RP15190,0.069,4.2.1.115,K15894
RP09599,0.069,1.1.1.288,K09841
RP05599,0.069,2.1.1.-,K13317
RP09096,0.067,,K16021
RP11658,0.067,4.2.1.100,K07537
RP02152,0.067,4.2.2.2 4.2.2.9,K01728
RP11404,0.067,1.3.1.82,K15091
RP10987,0.066,,K12449
RP09565,0.066,,K12721
RP11877,0.066,,K12928
RP14366,0.066,4.2.3.34,K14045
RP11878,0.066,,K12928
RP05663,0.065,4.2.1.46,K01710
RP11798,0.065,1.3.-.-,K04117
RP14116,0.065,2.6.1.86,K13063
RP11876,0.064,4.2.3.42,K12928
RP04903,0.064,1.14.20.1,K12744
RP11797,0.064,4.2.1.-,K07534
RP02202,0.063,4.2.1.45,K01709
RP03084,0.063,4.1.1.44,K01607 K14727
RP04566,0.063,4.2.1.76,K12450
RP04829,0.063,,K12746
RP05583,0.062,1.3.1.81,K15092
RP05584,0.062,1.3.1.81,K15092
RP14487,0.062,5.5.1.7,K01860
RP14364,0.062,4.2.3.33,K14044
RP01158,0.062,4.2.1.47,K01711
RP05557,0.060,1.14.13.107,K14733
RP14685,0.060,1.14.13.107,K14733
RP14977,0.060,1.14.13.119,K15805
RP03015,0.059,1.3.1.42,K05894
RP04996,0.059,4.5.1.-,K15236
RP14593,0.058,,K15927
RP13001,0.058,2.2.1.9,K02551
RP09457,0.057,,K16436
RP05586,0.056,4.2.3.108,K07385
RP15257,0.052,1.14.13.129,K02294
RP04995,0.052,4.5.1.-,K15236
RP11910,0.051,,K14628 K14629
RP09189,0.051,1.3.7.5,K05371
RP14563,0.049,4.2.1.-,K05556 K14626 K14627
RP12999,0.049,1.14.14.1,K07411 K07412 K07424
RP14583,0.048,1.3.3.-,K15949
RP15846,0.047,1.10.99.3 1.14.13.90,K09838 K09839
RP14720,0.047,1.14.14.1,K07411
RP15674,0.046,,K16037
RP09372,0.045,1.10.99.3 1.14.13.90,K09838 K09839
RP09401,0.044,1.10.99.3 1.14.13.90,K09838 K09839
RP14723,0.043,1.14.14.1,K07409 K07411 K07424
RP14722,0.043,1.14.14.1,K07409
RP13548,0.042,1.21.-.-,K11784
RP09093,0.042,,K16020
RP02749,0.042,4.2.3.4,K01735 K13829 K13830
RP04589,0.041,1.-.-.- 3.2.1.31,K01195
RP11654,0.040,1.14.11.31,K14976
RP15487,0.037,1.3.99.4,K05898
RP11338,0.037,1.14.11.31,K14976
