RPAIR,Score,EC,KO
RP00917,0.314,4.1.3.16,K01625
RP00919,0.314,4.1.1.3 4.1.3.16,K01571 K01572 K01573 K01625
RP02868,0.292,4.1.3.17,K10218
RP01239,0.289,4.2.3.3,K01734
RP05220,0.236,4.1.3.17,K10218
RP01266,0.138,4.1.2.21,K01631
RP05200,0.138,4.1.2.- 4.1.2.14,K01625 K11395 K17463
RP01656,0.126,4.1.2.-,K01636
RP00922,0.112,4.1.3.24,K08691 K14450
RP01083,0.110,4.1.3.39,K01666
RP05287,0.106,4.1.3.34,K15234
RP04393,0.105,4.1.3.24 4.1.3.25,K08691
RP01184,0.105,4.1.3.24,K14450
RP04899,0.105,4.1.3.39,K01666
RP01674,0.104,2.5.1.1,K00787 K00795 K00804 K13787 K13789 K14066
RP15076,0.100,2.5.1.92,K15887
RP02906,0.100,4.1.2.20,K01630
RP02472,0.100,4.1.2.20,K01630
RP02077,0.097,4.1.2.-,K12660
RP01903,0.095,2.5.1.10,K00787 K00795 K00804 K13787 K13789
RP12956,0.095,2.5.1.68,K12503
