RPAIR,Score,EC,KO
RP03092,1.000,2.7.1.140,K00915
RP05390,0.935,2.7.1.151,K00328 K00915
RP04800,0.907,2.7.1.158,K10572
RP02990,0.907,3.1.3.62 3.1.3.8,K01083
RP02991,0.907,3.1.3.26 3.1.3.62,K01093
RP00677,0.875,2.7.1.159 3.1.3.56,K00913 K01106
RP00678,0.875,2.7.1.127 3.1.3.62,K00911 K03103
RP15428,0.832,3.1.3.86,K03084 K15909
RP04189,0.832,2.7.1.153 3.1.3.67,K00922 K01110 K02649
RP05391,0.829,2.7.1.151,K00328 K00915
RP03093,0.829,2.7.1.134,K00913
RP03043,0.749,2.7.1.159,K00913
RP15855,0.742,2.7.1.151,K00328 K00915
RP03011,0.741,3.1.3.56,K01106
RP05383,0.689,2.7.1.154 3.1.3.64,K00923 K01108 K02649
RP03083,0.689,2.7.1.68 3.1.3.36,K00889 K01099 K13712
RP05393,0.546,2.7.1.149 3.1.3.78,K00920 K13084 K13085
RP11501,0.546,3.1.3.66,K01109
RP04013,0.522,3.1.3.66,K01109
RP05392,0.511,2.7.1.150,K00921
RP03041,0.444,3.1.3.57,K01107 K15422
RP02947,0.395,3.1.3.64,K01108
RP00667,0.359,2.7.1.137 3.1.3.64,K00914 K01108 K02649
