RPAIR,Score,EC,KO
RP16144,0.122,3.5.4.35,K16930
RP00197,0.118,3.5.4.13 6.3.4.2,K01494 K01937
RP02125,0.105,3.5.4.13,K01494
RP16141,0.086,3.5.4.34,K15440
RP16138,0.086,3.5.4.33,K11991
RP01815,0.082,3.5.4.5,K01489
RP01677,0.081,3.5.4.12,K01493
RP13195,0.080,3.5.4.5,K01489
RP01321,0.072,1.1.1.205,K00088
RP13056,0.072,1.1.1.205,K00088
RP00573,0.069,6.3.5.2,K01951
RP02251,0.069,3.5.4.5,K01489 K10989
RP11109,0.067,3.5.4.30,K09887
RP03973,0.061,3.5.4.17 3.5.4.6,K01490
RP01325,0.060,6.3.4.4,K01939
RP13247,0.059,6.3.5.2,K01951
RP03069,0.059,3.5.4.26,K01498 K11752
RP01594,0.052,3.5.4.4,K01488
RP02305,0.043,3.5.4.4,K01488
RP13033,0.042,1.17.3.2,K00106
RP14672,0.039,,K14655
