RPAIR,Score,EC,KO
RP12428,0.631,6.3.4.10 6.3.4.11 6.3.4.15 6.3.4.9,K01942 K01947 K03524
RP12124,0.555,2.3.1.181 2.7.7.63,K03800 K03801 K10105
RP01285,0.548,3.5.1.12,K01435
RP15749,0.396,,K16181
RP10975,0.337,6.3.1.11,K09470
RP00279,0.319,6.3.2.11,K14755
RP12121,0.315,2.3.1.181,K03801
RP15346,0.287,,K05831
RP00493,0.285,2.3.1.57,K00657
RP14245,0.267,6.2.1.39,K13559
RP13223,0.251,3.5.1.- 6.3.1.9,K01833
RP11087,0.250,3.5.1.94,K09473
RP02812,0.249,2.3.1.102,K03896
RP01172,0.245,6.3.2.11,K14755
RP03994,0.235,6.3.2.39,K03895
RP00864,0.230,2.3.1.24 3.5.1.23,K01441 K04709 K05848
RP00863,0.229,2.3.1.24 3.5.1.23,K01441 K04709 K04710 K04711
RP00489,0.225,3.5.1.53,K12251
RP13222,0.225,6.3.1.9,K01833
RP12575,0.224,2.1.1.43 2.1.1.59 2.1.1.60,K06101 K09186 K09187 K09188 K09189 K11419 K11420 K11421 K11422 K11423 K11424 K11425 K11427 K11428 K11429 K11431 K11433 K14959 K15588
RP03449,0.221,3.5.1.- 6.3.1.9,K01833
RP02448,0.218,3.5.1.18,K01439
RP00450,0.217,3.5.1.- 3.5.1.78 6.3.1.8 6.3.1.9,K01460 K01833 K01917
RP15337,0.213,6.3.2.-,K05827
RP13898,0.213,2.3.2.2,K00681
RP01130,0.210,2.3.1.109,K00673
RP12994,0.208,6.3.1.9,K01833
RP00269,0.205,2.3.1.24 3.5.1.23,K01441 K04710 K12348 K12349
RP15949,0.205,6.3.2.38,K03894
RP02446,0.199,3.5.1.47,K05823
RP01042,0.199,2.3.1.35 3.5.1.14 3.5.1.16,K00620 K01438 K14677
RP13022,0.199,2.5.1.16,K00797
RP14349,0.194,3.5.1.16,K01438
RP13220,0.193,6.3.1.9,K01833
