RPAIR,Score,EC,KO
RP05014,0.021,1.13.11.-,K15242
RP11407,0.014,1.13.11.2,K00446
RP14959,0.014,1.13.11.57 1.13.11.8,K04099 K04100 K04101
RP03507,0.013,1.13.11.37,K04098
RP01119,0.010,1.13.11.1,K03381
RP12230,0.010,1.13.11.1,K03381
RP09299,0.010,1.13.11.1,K03381
RP12233,0.010,1.13.11.1,K03381
RP04901,0.010,1.13.11.1,K03381
RP03687,0.010,1.13.11.37,K04098
RP03888,0.010,1.13.11.1,K03381
RP05013,0.010,1.13.11.-,K15247
RP05015,0.009,1.13.11.-,K15253
RP01645,0.009,1.13.11.3,K00448 K00449
RP09586,0.009,1.13.11.1,K03381
RP03164,0.009,1.13.11.57 1.13.11.8,K04099 K04100 K04101
RP14380,0.009,1.13.11.1,K03381
RP02386,0.008,1.13.11.4,K00450
RP02272,0.008,1.13.11.5,K00451
RP03715,0.008,1.13.11.- 1.13.11.2,K00446 K16270
RP05022,0.008,1.13.11.-,K14751
RP05010,0.008,1.13.11.2,K00446
RP04018,0.007,1.13.11.16,K05713
RP09577,0.007,1.13.11.16,K05713
RP04848,0.007,1.13.11.-,K10621
RP11442,0.007,4.1.3.36,K01661
