RPAIR,Score,EC,KO
RP10987,0.062,,K12449
RP01154,0.058,5.3.1.5,K01805
RP01545,0.056,5.3.1.12,K01812
RP01891,0.056,5.3.1.12,K01812
RP01508,0.056,5.3.1.5,K01805
RP01736,0.056,5.3.1.4,K01804
RP01780,0.055,5.3.1.8,K01809 K15916 K16011
RP02454,0.055,5.3.1.9,K01810 K06859 K13810 K15916
RP02940,0.055,5.3.1.9,K01810 K06859 K13810 K15916
RP02869,0.055,5.3.1.26,K01819
RP14213,0.055,5.3.1.6,K01808
RP13558,0.051,4.2.3.124,K13546
RP01159,0.039,5.1.3.18,K10046
RP10933,0.039,5.5.1.4,K01858
RP13643,0.033,1.1.1.- 5.1.3.-,K12451
RP05664,0.027,5.1.3.13,K01790
RP10990,0.027,1.1.1.305,K10011
RP14605,0.023,1.14.13.-,K15966
RP13548,0.021,1.21.-.-,K11784
RP01348,0.019,1.13.99.1,K00469
