RPAIR,Score,EC,KO
RP05484,0.301,2.5.1.- 2.5.1.62,K02548 K04040 K09833
RP02288,0.199,3.1.4.12,K01117 K12350 K12351 K12352 K12353 K12354
RP03047,0.162,3.1.4.11,K01116 K05857 K05858 K05859 K05860 K05861
RP03917,0.135,4.1.2.50 4.2.3.12,K01737
RP02951,0.102,3.1.4.3 4.6.1.13,K01114 K01771 K16619
RP12709,0.095,4.2.3.130,K16188
RP06121,0.095,2.5.1.-,K06125
RP06122,0.095,2.5.1.- 2.5.1.74 2.5.1.84 2.5.1.85,K02548 K03179 K05356
RP05863,0.094,2.5.1.30 2.5.1.31 2.5.1.82 2.5.1.83 2.5.1.84 2.5.1.85 2.5.1.86 2.5.1.87 2.5.1.89 2.5.1.90 2.5.1.91 2.5.1.92,K00805 K00806 K02523 K05355 K05356 K11778 K12504 K12505 K14215 K15887 K15888
RP10662,0.093,2.5.1.- 2.5.1.39,K06125 K12501
RP05736,0.091,2.5.1.32 2.5.1.41 2.5.1.42 2.5.1.89 2.5.1.99 3.1.7.10 4.2.3.17 4.2.3.43 4.2.3.8,K02291 K04040 K10960 K12921 K12929 K14047 K15888 K16086 K17104 K17105
