RPAIR,Score,EC,KO
RP10201,0.029,1.14.14.1,K07412 K07415
RP10200,0.029,1.14.14.1,K07412 K07415
RP10228,0.029,1.14.14.1,K07415
RP14031,0.029,4.1.99.-,K11782
RP01909,0.029,4.2.3.16,K15088
RP05467,0.029,4.2.3.20,K15096
RP05585,0.028,4.2.3.108,K07385
RP11143,0.028,4.2.3.75,K10187 K15803
RP15063,0.028,4.2.3.55,K15794
RP15287,0.028,4.2.3.38,K14177
RP15054,0.028,4.2.3.40,K15795
RP15053,0.028,4.2.3.59,K15796
RP12985,0.028,4.2.3.56,K14186
RP12980,0.028,4.2.3.- 4.2.3.104,K14184
RP11144,0.028,4.2.3.22,K10187 K15803
RP15453,0.027,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP05354,0.027,4.2.3.120,K07384
RP05353,0.026,4.2.3.119,K07384
RP15747,0.025,4.2.3.130,K16188
RP01947,0.025,4.2.3.8,K12929
RP01904,0.025,4.2.3.10,K15097
RP12984,0.025,4.1.99.16 4.2.3.22,K10187
RP12978,0.025,4.2.3.57,K14184 K15808
RP13638,0.025,4.2.3.73,K14181
RP02118,0.025,4.2.3.9,K14180
RP14980,0.025,4.2.3.61,K15804
RP15048,0.024,4.2.3.76,K15806
RP11141,0.024,4.2.3.24,K14178
RP02117,0.024,4.2.3.6,K12249
RP02120,0.024,4.2.3.13,K14183
RP15066,0.024,4.2.3.67,K15809
RP09032,0.024,4.2.3.21,K14182
RP05498,0.023,4.2.3.32,K14041
RP05497,0.023,4.2.3.32,K14041
RP15038,0.021,4.2.3.50,K15798
RP03158,0.021,1.14.12.3,K00529 K03268 K05710 K16268
RP03174,0.021,1.14.12.11,K00529 K03268 K05710 K16268
RP05048,0.021,1.14.12.-,K00529 K05710 K14748 K14749
RP09352,0.021,1.14.12.19,K00529 K05708 K05709 K05710
RP09186,0.021,1.14.12.19,K00529 K05708 K05709 K05710
RP05039,0.020,1.14.12.-,K15248 K15249 K15250 K15251
RP14832,0.020,4.2.1.-,K05554
RP10678,0.020,4.3.3.6,K06215 K08681
RP00265,0.020,1.14.12.18,K00529 K05710 K08689 K15750
RP04847,0.020,1.14.12.-,K00529 K05710 K10619 K16303
RP11674,0.020,1.14.12.18,K00529 K05710 K08689 K15750
RP14360,0.019,4.2.3.44,K14042
RP14367,0.019,4.2.3.35,K14046
RP12981,0.019,4.2.3.58,K14185
RP14835,0.019,4.2.1.-,K15884
RP14374,0.019,4.2.3.43,K14047
RP05496,0.019,4.2.3.18,K12927
RP05033,0.019,1.14.12.12,K14578 K14579 K14580 K14581
RP14838,0.019,4.2.1.-,K15884
RP00847,0.019,1.14.12.10,K05549 K05550 K05784
RP05038,0.019,1.14.12.-,K05549 K05550 K05784
RP11392,0.019,1.14.12.10,K05549 K05550 K05784
RP05272,0.018,1.14.12.-,K05549 K05550 K05784
RP11394,0.018,1.14.12.10,K05549 K05550 K05784
RP15046,0.018,4.2.3.69,K15799
RP14369,0.018,4.2.3.28,K14036
RP11395,0.018,1.14.12.10,K05549 K05550 K05784
RP11397,0.018,1.14.12.10,K05549 K05550 K05784
RP00828,0.018,1.14.12.-,K05549 K05550 K05784
RP03242,0.018,1.14.12.7,K07519
RP05499,0.018,4.2.3.32,K14041
RP11393,0.018,1.14.12.10,K05549 K05550 K05784
RP02116,0.018,4.2.3.7,K12250
RP15068,0.018,4.2.3.70,K15807
RP09095,0.018,4.2.1.144,K16016
RP01643,0.018,4.2.1.118,K09483 K15652
RP14389,0.018,4.2.3.39,K14176
RP11146,0.017,4.2.3.37,K10156
RP09176,0.017,4.2.3.17,K12921
RP11693,0.016,1.14.12.-,K14599 K14600
RP10131,0.016,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10130,0.016,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP15547,0.016,4.2.3.103,K16082
RP04693,0.016,4.2.3.19,K04121
RP10225,0.016,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP10224,0.016,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP01215,0.015,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP01056,0.015,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01465,0.015,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP11877,0.015,,K12928
RP14366,0.015,4.2.3.34,K14045
RP11878,0.015,,K12928
RP11876,0.015,4.2.3.42,K12928
RP15483,0.014,3.1.7.10,K16086
RP14364,0.014,4.2.3.33,K14044
RP09396,0.014,1.-.-.-,K15972
RP03656,0.014,4.2.1.113,K02549 K14759
RP14660,0.014,,K15928
