RPAIR,Score,EC,KO
RP04334,0.314,1.14.21.4,K13391
RP00297,0.162,1.5.1.3,K00287 K13998
RP15738,0.158,4.3.99.3,K10026
RP12730,0.143,1.14.14.1,K07434
RP02146,0.143,1.14.14.1,K07434
RP01973,0.140,1.14.13.113 1.7.3.3,K00365 K16838 K16839
RP12115,0.138,1.3.1.45,K05281
RP12114,0.138,1.3.1.45,K05281
RP13549,0.129,1.14.-.-,K11785
RP09303,0.123,2.5.1.-,K02548
RP11149,0.121,1.14.13.137,K13223
RP13793,0.117,1.14.21.-,K13389
RP11807,0.107,1.14.11.22,K13077
RP03300,0.107,5.3.3.12,K01827
RP02597,0.106,1.3.1.45,K05281
RP11248,0.105,4.2.1.105,K13258
RP11818,0.105,4.2.1.105,K13258
RP02222,0.104,1.14.11.22,K13077
RP09388,0.102,4.2.1.105,K13258
RP09084,0.101,1.3.1.45,K05281
RP03205,0.101,1.14.11.22,K13077
RP00188,0.099,1.3.1.2,K00207
RP13155,0.097,1.3.1.2,K00207
RP00332,0.097,1.3.1.2,K00207
RP00722,0.096,1.14.13.40,K09461
RP09075,0.096,1.14.11.22,K13077
