RPAIR,Score,EC,KO
RP15371,1.000,4.2.1.131,K09844
RP12026,0.978,4.2.1.131,K09844
RP12020,0.954,4.2.1.131,K09844
RP11563,0.954,4.2.1.131,K09844
RP12031,0.925,4.2.1.131,K09844
RP11559,0.923,4.2.1.131,K09844
RP12034,0.909,4.2.1.131,K09844
RP11569,0.894,4.2.1.131,K09844
RP12035,0.856,4.2.1.131,K09844
RP12016,0.784,1.3.99.27,K09845
RP12029,0.756,1.3.99.27,K09845
RP12021,0.754,1.3.99.27,K09845
RP11562,0.725,1.3.99.30,K15745
RP12012,0.701,1.14.99.-,K09845
RP15127,0.689,1.3.5.6,K00514
RP04432,0.689,1.3.5.6 1.3.99.26 1.3.99.30 1.3.99.31,K00514 K10027 K15745
RP15256,0.677,1.3.8.2,K10209
RP15255,0.628,1.3.8.2,K10209
RP15126,0.626,1.3.5.6,K00514
RP04431,0.626,1.3.5.6 1.3.99.26 1.3.99.28 1.3.99.30 1.3.99.31,K00514 K10027 K15745
RP04420,0.534,1.3.5.5 1.3.99.28 1.3.99.29 1.3.99.30 1.3.99.31,K02293 K10027 K15745
RP15261,0.526,1.3.8.2,K10209
RP15298,0.510,1.3.5.5,K02293
RP12011,0.469,1.3.5.6,K00514
RP04419,0.423,1.3.5.5,K02293
RP15297,0.405,1.3.5.5,K02293
RP15184,0.382,1.3.99.28 1.3.99.29 1.3.99.30 1.3.99.31,K10027 K15745
RP15260,0.362,1.3.8.2,K10209
