RPAIR,Score,EC,KO
RP08499,0.488,2.3.3.14,K01655 K02594 K10977
RP00237,0.470,3.1.2.2 3.1.2.22 6.2.1.3,K01068 K01074 K01897 K15013 K17360
RP12974,0.460,3.1.2.2,K01068 K17360
RP12987,0.458,3.1.2.2,K01068 K17360
RP13025,0.442,3.1.2.2,K01068
RP01707,0.412,2.3.1.85 3.1.2.14,K00665 K00668 K01071 K10781 K11533
RP13016,0.408,3.1.2.14,K01071 K10781 K10782 K11533
RP13018,0.405,3.1.2.2,K01068 K17360
RP11600,0.403,3.1.2.14,K00665 K01071 K10781
RP02525,0.397,3.1.2.14,K01071 K10781 K10782
RP03637,0.378,3.1.2.14 3.1.2.21,K01071 K10781
RP13168,0.376,3.1.2.- 3.1.2.14,K10781 K10782
RP11525,0.352,6.2.1.-,K10526
RP13039,0.348,3.1.2.2,K01068
RP11330,0.334,3.1.2.-,K10781
RP13081,0.315,3.1.2.2,K01068 K17360
RP06370,0.313,2.3.3.5,K01659
RP06484,0.310,2.3.3.13,K01649
RP12904,0.292,2.3.3.-,K10977
RP12903,0.288,2.3.3.-,K10977
RP13563,0.288,2.3.3.-,K15741
RP02845,0.286,6.2.1.14,K01906
RP13572,0.282,2.3.3.-,K15741
RP13038,0.278,3.1.2.2,K01068 K17360
RP13581,0.278,2.3.3.-,K15742
RP13590,0.273,2.3.3.-,K15742
RP11597,0.273,3.1.2.-,K10781
RP13599,0.267,2.3.3.-,K15742
RP05880,0.262,2.3.3.1 2.3.3.3 2.3.3.8,K01647 K01648 K15230 K15231
RP13608,0.259,2.3.3.-,K15742
RP10732,0.252,2.3.1.182,K09011
RP14064,0.238,,K12910
RP06172,0.209,2.3.3.9,K01638
RP01625,0.209,3.1.2.2,K01068
RP04939,0.191,6.2.1.-,K14466 K14467
RP12225,0.166,6.2.1.-,K13776
RP00206,0.160,2.8.3.8 6.2.1.2,K01034 K01035 K01896
RP15565,0.150,6.2.1.7,K08748
RP09317,0.150,6.2.1.28 6.2.1.7,K08748
