RPAIR,Score,EC,KO
RP16021,0.837,2.4.1.290,K15914
RP13912,0.829,2.4.1.227,K02563
RP15238,0.821,2.4.1.252,K13657
RP11616,0.811,2.4.1.227,K02563
RP15240,0.736,2.4.1.251,K13658
RP15236,0.725,2.4.1.264,K13659
RP13901,0.674,2.4.1.129,K03587 K05364 K05365
RP11356,0.459,2.1.1.64,K00591
RP15706,0.418,2.1.1.64,K00568
RP00773,0.365,3.2.1.23,K12309
RP14234,0.355,2.4.1.285,K13556
RP02924,0.346,3.2.1.52,K01207
RP13374,0.340,3.2.1.165,K15855
RP00666,0.340,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP00725,0.340,3.2.1.22,K01189 K07406 K07407
RP15698,0.321,2.1.1.114,K00591
RP12474,0.310,2.4.1.175,K00747 K13499 K13500
RP11646,0.294,2.4.1.276,K14596
RP05615,0.290,2.4.1.-,K15994
RP14222,0.287,2.4.1.283,K13550
RP01684,0.282,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP01590,0.282,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP00439,0.282,2.4.1.22,K00704 K07966 K07967
RP12670,0.282,3.2.1.21,K01188 K05349 K05350
RP00324,0.282,2.4.1.20,K00702
RP02961,0.282,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP02451,0.280,2.4.1.15,K00697 K16055
RP00146,0.280,3.2.1.122 3.2.1.93,K01226 K01232
RP11963,0.279,2.4.1.226,K00747 K03419 K13499 K13500
RP12501,0.276,2.4.1.66,K13646
RP11150,0.274,3.2.1.15,K01184
RP00138,0.268,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP00453,0.268,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP01310,0.268,3.2.1.23,K01190 K12308
RP02888,0.265,3.2.1.85,K01220
RP01136,0.265,3.2.1.122,K01232
RP04765,0.264,2.4.1.208,K13677
RP15890,0.256,2.4.1.284,K13550
RP01092,0.253,2.4.1.14,K00696
RP14106,0.253,2.4.1.246,K13058
RP09523,0.253,2.4.1.-,K15939
RP03642,0.253,3.2.1.18,K01186 K12357
RP04415,0.252,3.2.1.23,K01190
