reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R02172(r)(p)/3.3.1A2(rev)/;	1065/3.3.1A2(rev);	0.059453	0.625	0.538462	0.194444	0.106061	0.0603448	0.0503145	0.0253807	0.0162602
R01273(r)/3.3.1A2(rev)/3.2.2.1,3.2.2.3;	1065/3.3.1A2(rev);	0.0588235	0.625	0.538462	0.194444	0.136364	0.0743802	0.0406977	0.0230415	0.0149254
R10046(r)/3.3.1A2(rev)/3.2.2.3;	1065/3.3.1A2(rev);	0.0588235	0.625	0.538462	0.194444	0.136364	0.0743802	0.0406977	0.0230415	0.0149254
R02171(r)(p)/3.3.1A2(rev)/;	1065/3.3.1A2(rev);	0.0566251	0.625	0.538462	0.194444	0.106061	0.0603448	0.0496894	0.0239234	0.0145985
R01273(r)/3.3.1A2(rev)/3.2.2.1,3.2.2.3;	1065/3.3.1A2(rev);	0.0564784	0.625	0.538462	0.194444	0.102941	0.0569106	0.0467836	0.0277778	0.0149254
R10046(r)/3.3.1A2(rev)/3.2.2.3;	1065/3.3.1A2(rev);	0.0564784	0.625	0.538462	0.194444	0.102941	0.0569106	0.0467836	0.0277778	0.0149254
R01270(r)/3.3.1A2(rev)/3.2.2.14;	1065/3.3.1A2(rev);	0.0562036	0.625	0.538462	0.194444	0.136364	0.0743802	0.0402299	0.0218341	0.0135135
R01270(r)/3.3.1A2(rev)/3.2.2.14;	1065/3.3.1A2(rev);	0.0539683	0.625	0.538462	0.194444	0.102941	0.0569106	0.0462428	0.0263158	0.0135135
R00102(r)/3.3.1A2(rev)/3.2.2.5,3.2.2.6;	1065/3.3.1A2(rev);	0.0538543	0.625	0.538462	0.194444	0.102941	0.0569106	0.0462428	0.0263158	0.0134228
R02133(r)(p)/3.3.1A2(rev)/;	1065/3.3.1A2(rev);	0.0334129	0.625	0.636364	0.21875	0.1	0.0186916	0.00662252	0	0
R01273/3.3.1A2/3.2.2.1,3.2.2.3;	1065/3.3.1A2(rev);	0.0302376	0.625	0.333333	0.102564	0.0869565	0.0483871	0.0112994	0	0
R01273/3.3.1A1/3.2.2.1,3.2.2.3;	1065/3.3.1A2(rev);	0.0302376	0.625	0.333333	0.102564	0.0869565	0.0483871	0.0112994	0	0
R01273/3.3.1A2/3.2.2.1,3.2.2.3;	1065/3.3.1A2(rev);	0.0302376	0.625	0.333333	0.102564	0.056338	0.031746	0.0228571	0.00909091	0
R01273/3.3.1A1/3.2.2.1,3.2.2.3;	1065/3.3.1A2(rev);	0.0302376	0.625	0.333333	0.102564	0.056338	0.031746	0.0228571	0.00909091	0
R10046/3.3.1A1/3.2.2.3;	1065/3.3.1A2(rev);	0.0302376	0.625	0.333333	0.102564	0.0869565	0.0483871	0.0112994	0	0
R10046/3.3.1A2/3.2.2.3;	1065/3.3.1A2(rev);	0.0302376	0.625	0.333333	0.102564	0.0869565	0.0483871	0.0112994	0	0
R10046/3.3.1A1/3.2.2.3;	1065/3.3.1A2(rev);	0.0302376	0.625	0.333333	0.102564	0.056338	0.031746	0.0228571	0.00909091	0
R10046/3.3.1A2/3.2.2.3;	1065/3.3.1A2(rev);	0.0302376	0.625	0.333333	0.102564	0.056338	0.031746	0.0228571	0.00909091	0
R01270/3.3.1A1/3.2.2.14;	1065/3.3.1A2(rev);	0.0289256	0.625	0.333333	0.102564	0.056338	0.031746	0.0225989	0.00862069	0
R01270/3.3.1A2/3.2.2.14;	1065/3.3.1A2(rev);	0.0289256	0.625	0.333333	0.102564	0.0869565	0.0483871	0.0111732	0	0
R01270/3.3.1A2/3.2.2.14;	1065/3.3.1A2(rev);	0.0289256	0.625	0.333333	0.102564	0.056338	0.031746	0.0225989	0.00862069	0
R01270/3.3.1A1/3.2.2.14;	1065/3.3.1A2(rev);	0.0289256	0.625	0.333333	0.102564	0.0869565	0.0483871	0.0111732	0	0
R07342/3.3.2A3/3.1.1.2;	1065/3.3.1A2(rev);	0.0162162	0.545455	0.142857	0.0769231	0	0	0	0	0
R07342/3.3.2A3/3.1.1.2;	1065/3.3.1A2(rev);	0.0162162	0.545455	0.142857	0.0769231	0	0	0	0	0
R01241(r)/3.3.2A3/3.1.1.2;	1065/3.3.1A2(rev);	0.0162162	0.545455	0.142857	0.0769231	0	0	0	0	0
R01241(r)/3.3.2A3/3.1.1.2;	1065/3.3.1A2(rev);	0.0162162	0.545455	0.142857	0.0769231	0	0	0	0	0
R06893/3.3.2A3/3.1.1.2;	1065/3.3.1A2(rev);	0.0157068	0.545455	0.142857	0.0769231	0	0	0	0	0
R06893/3.3.2A3/3.1.1.2;	1065/3.3.1A2(rev);	0.0157068	0.545455	0.142857	0.0769231	0	0	0	0	0
R08314/3.3.2A1/;	1065/3.3.1A2(rev);	0.0155709	0.5	0.111111	0.0232558	0.027027	0.0153846	0.00985222	0.00675676	0.0052356
R08314(r)/3.3.2A1(rev)/;	1065/3.3.1A2(rev);	0.0155709	0.5	0.111111	0.0232558	0.027027	0.0153846	0.00985222	0.00675676	0.0052356
R04450(r)/3.3.1A1(rev)/3.1.2.16;	1065/3.3.1A2(rev);	0.015528	0.444444	0.2	0.111111	0	0	0	0	0
R04450(r)/3.3.1A2(rev)/3.1.2.16;	1065/3.3.1A2(rev);	0.015528	0.444444	0.2	0.111111	0	0	0	0	0
R11463(r)/3.3.2A2(rev)/3.3.2.15;	1065/3.3.1A2(rev);	0.0154762	0.545455	0.1	0.0697674	0.0298507	0	0	0	0
R11463/3.3.2A2/3.3.2.15;	1065/3.3.1A2(rev);	0.0154762	0.545455	0.1	0.0697674	0.0298507	0	0	0	0
R00891/3.3.1A2(rev)/4.2.1.22;	1065/3.3.1A2(rev);	0.0154083	0.444444	0.166667	0.115385	0.0217391	0	0	0	0
R00891/3.3.1A1(rev)/4.2.1.22;	1065/3.3.1A2(rev);	0.0154083	0.444444	0.166667	0.115385	0.0217391	0	0	0	0
R02942/3.3.2A3/3.1.1.55;	1065/3.3.1A2(rev);	0.0150188	0.545455	0.142857	0.0731707	0	0	0	0	0
R00227(r)/3.3.1A1(rev)/3.1.2.1;	1065/3.3.1A2(rev);	0.0148368	0.444444	0.2	0.103448	0	0	0	0	0
R08162(r)/3.3.1A1(rev)/3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R08162(r)/3.3.1A2(rev)/3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R08159(r)/3.3.1A2(rev)/3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R01706(r)/3.3.1A1(rev)/2.3.1.85,3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R04014(r)/3.3.1A2(rev)/3.1.2.14,3.1.2.21;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R04014(r)/3.3.1A1(rev)/3.1.2.14,3.1.2.21;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R02814(r)/3.3.1A2(rev)/3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R02814(r)/3.3.1A1(rev)/3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R08157(r)/3.3.1A1(rev)/3.1.2.21;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R08157(r)/3.3.1A2(rev)/3.1.2.21;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R08158(r)/3.3.1A1(rev)/3.1.2.21;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R08158(r)/3.3.1A2(rev)/3.1.2.21;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R01706(r)/3.3.1A2(rev)/2.3.1.85,3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R08163(r)/3.3.1A2(rev)/3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R08163(r)/3.3.1A1(rev)/3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R08159(r)/3.3.1A1(rev)/3.1.2.14;	1065/3.3.1A2(rev);	0.0147059	0.444444	0.2	0.103448	0	0	0	0	0
R09643(r)/3.3.1A1(rev)/3.1.2.29;	1065/3.3.1A2(rev);	0.0146199	0.444444	0.2	0.0967742	0	0	0	0	0
R05361/3.3.2A3/3.7.1.8;	1065/3.3.1A2(rev);	0.0145985	0.545455	0.142857	0.0697674	0	0	0	0	0
R11542(r)/3.3.1A1(rev)/3.1.2.32;	1065/3.3.1A2(rev);	0.0145889	0.444444	0.2	0.0967742	0	0	0.00769231	0	0
R08260/3.3.2A3/3.2.1.31;	1065/3.3.1A2(rev);	0.0145513	0.545455	0.0909091	0.0204082	0.0119048	0.0136986	0.00900901	0.00662252	0.00498753
R01289,R01290/3.3.1A1(rev)/4.2.1.22;	1065/3.3.1A2(rev);	0.01443	0.444444	0.142857	0.103448	0.02	0	0	0	0
R01289,R01290/3.3.1A2(rev)/4.2.1.22;	1065/3.3.1A2(rev);	0.01443	0.444444	0.142857	0.103448	0.02	0	0	0	0
R04942/3.3.1A1(rev)/4.2.1.22;	1065/3.3.1A2(rev);	0.01443	0.444444	0.142857	0.103448	0.02	0	0	0	0
R04942/3.3.1A2(rev)/4.2.1.22;	1065/3.3.1A2(rev);	0.01443	0.444444	0.142857	0.103448	0.02	0	0	0	0
R03158/3.3.1A1(rev)/3.1.2.4;	1065/3.3.1A2(rev);	0.01443	0.444444	0.2	0.0967742	0	0	0	0	0
R10947(r)/3.3.1A1(rev)/4.2.1.155;	1065/3.3.1A2(rev);	0.01443	0.444444	0.2	0.0967742	0	0	0	0	0
R11187(r)/3.3.1A2(rev)/3.1.2.31;	1065/3.3.1A2(rev);	0.0144092	0.444444	0.2	0.103448	0	0	0	0	0
R11187(r)/3.3.1A1(rev)/3.1.2.31;	1065/3.3.1A2(rev);	0.0144092	0.444444	0.2	0.103448	0	0	0	0	0
R11189/3.3.2A3/3.3.2.14;	1065/3.3.1A2(rev);	0.0143713	0.545455	0.111111	0.0857143	0.015625	0	0	0	0
R01358(r)/3.3.1A1(rev)/3.1.2.11;	1065/3.3.1A2(rev);	0.014245	0.444444	0.2	0.0967742	0	0	0	0	0
R03352(r)/3.3.1A1(rev)/3.1.2.4;	1065/3.3.1A2(rev);	0.0142248	0.444444	0.2	0.0909091	0	0	0	0	0
R05064(r)/3.3.1A1(rev)/3.1.2.4;	1065/3.3.1A2(rev);	0.0142248	0.444444	0.2	0.0909091	0	0	0	0	0
R04999(r)/3.3.2A3/;	1065/3.3.1A2(rev);	0.0141343	0.545455	0.142857	0.0697674	0	0	0	0	0
R04999(r)/3.3.2A3/;	1065/3.3.1A2(rev);	0.0141343	0.545455	0.142857	0.0697674	0	0	0	0	0
R03692/3.3.2A3/3.1.1.35;	1065/3.3.1A2(rev);	0.0141343	0.545455	0.142857	0.0697674	0	0	0	0	0
R04999(r)/3.3.2A3/;	1065/3.3.1A2(rev);	0.0141343	0.545455	0.142857	0.0697674	0	0	0	0	0
R00407(r)/3.3.1A1(rev)/3.1.2.3;	1065/3.3.1A2(rev);	0.0141044	0.444444	0.2	0.0967742	0	0	0	0	0
R02764(r)/3.3.1A1(rev)/3.1.2.17;	1065/3.3.1A2(rev);	0.0140449	0.444444	0.2	0.0909091	0	0	0	0	0
R08186(r)/3.3.1A1(rev)/;	1065/3.3.1A2(rev);	0.0139665	0.444444	0.2	0.0967742	0	0	0	0	0
R08175(r)/3.3.1A1(rev)/3.1.2.2;	1065/3.3.1A2(rev);	0.0139665	0.444444	0.2	0.0967742	0	0	0	0	0
R08184(r)/3.3.1A1(rev)/;	1065/3.3.1A2(rev);	0.0139665	0.444444	0.2	0.0967742	0	0	0	0	0
R08183(r)/3.3.1A1(rev)/3.1.2.2;	1065/3.3.1A2(rev);	0.0139665	0.444444	0.2	0.0967742	0	0	0	0	0
R08179(r)/3.3.1A1(rev)/3.1.2.2;	1065/3.3.1A2(rev);	0.0139665	0.444444	0.2	0.0967742	0	0	0	0	0
R08188(r)/3.3.1A1(rev)/;	1065/3.3.1A2(rev);	0.0139665	0.444444	0.2	0.0967742	0	0	0	0	0
R08187(r)/3.3.1A1(rev)/;	1065/3.3.1A2(rev);	0.0139665	0.444444	0.2	0.0967742	0	0	0	0	0
R08189(r)/3.3.1A1(rev)/;	1065/3.3.1A2(rev);	0.0139665	0.444444	0.2	0.0967742	0	0	0	0	0
R08178(r)/3.3.1A1(rev)/3.1.2.2;	1065/3.3.1A2(rev);	0.0139665	0.444444	0.2	0.0967742	0	0	0	0	0
