RPAIR,Score,EC,KO
RP11109,0.185,3.5.4.30,K09887
RP16144,0.149,3.5.4.35,K16930
RP00197,0.119,3.5.4.13 6.3.4.2,K01494 K01937
RP01815,0.113,3.5.4.5,K01489
RP13195,0.110,3.5.4.5,K01489
RP01677,0.106,3.5.4.12,K01493
RP02125,0.102,3.5.4.13,K01494
RP16141,0.098,3.5.4.34,K15440
RP16138,0.098,3.5.4.33,K11991
RP02251,0.095,3.5.4.5,K01489 K10989
RP01321,0.087,1.1.1.205,K00088
RP13056,0.084,1.1.1.205,K00088
RP00573,0.082,6.3.5.2,K01951
RP03069,0.075,3.5.4.26,K01498 K11752
RP03973,0.073,3.5.4.17 3.5.4.6,K01490
RP13247,0.070,6.3.5.2,K01951
RP01594,0.066,3.5.4.4,K01488
RP01325,0.062,6.3.4.4,K01939
