RPAIR,Score,EC,KO
RP11080,0.425,2.3.1.153,K12936
RP11024,0.425,2.3.1.153,K12936
RP10904,0.421,2.3.1.115,K13264
RP11081,0.411,2.3.1.153,K12936
RP11025,0.411,2.3.1.153,K12936
RP10909,0.410,2.3.1.172,K12934
RP09810,0.410,2.3.1.172,K12934
RP11077,0.397,2.3.1.153,K12936
RP11026,0.397,2.3.1.153,K12936
RP10905,0.396,2.3.1.115,K13264
RP12487,0.379,2.3.1.129,K00677
RP10900,0.373,2.3.1.115,K13264
RP10899,0.372,2.3.1.115,K13264
RP09808,0.370,2.3.1.115,K13264
RP10903,0.367,2.3.1.115,K13264
RP10901,0.362,2.3.1.115,K13264
RP08215,0.362,2.3.1.115,K13264
RP09811,0.360,2.3.1.171,K12931
RP09812,0.343,2.3.1.171,K12931
RP10910,0.327,2.3.1.171,K12931
RP09813,0.273,2.3.1.214,K12935
RP06366,0.260,6.2.1.1 6.2.1.17,K01895 K01908
RP08343,0.243,6.2.1.1,K01895
RP08329,0.236,1.2.1.31,K00143 K14085
RP12122,0.223,2.7.7.63,K03800 K10105
RP12941,0.221,2.3.1.76,K11155
RP06982,0.221,2.3.1.76,K11155 K11156
RP06769,0.221,2.3.1.21,K08765 K08766
RP07324,0.220,2.3.1.175,K12747
RP08478,0.195,6.3.4.10 6.3.4.11 6.3.4.15 6.3.4.9,K01942 K01947 K03524
RP08899,0.194,,K12699
RP10906,0.185,2.3.1.-,K12932
RP10907,0.178,2.3.1.-,K12932
RP10908,0.171,2.3.1.-,K12932
RP10172,0.132,2.3.1.-,K02517
