RPAIR,Score,EC,KO
RP01924,1.000,2.7.8.-,K06131 K06132 K08744
RP01764,0.819,2.7.8.5,K00995
RP01923,0.562,3.1.3.27,K01095 K01096
RP01938,0.502,2.7.8.29 3.1.4.4,K01115 K08730 K16860
RP01763,0.448,2.7.8.29 2.7.8.8,K00998 K08729 K08730 K17103
RP11005,0.385,3.1.4.4,K01115 K16860
RP00517,0.380,2.7.8.24 3.1.4.4,K01004 K01115 K08729 K16860
RP00393,0.366,3.1.4.3,K01114 K16619
RP04684,0.366,2.7.8.20,K01002
RP09023,0.337,2.7.-.-,K05285 K05287 K05288 K05310
RP00447,0.337,2.7.8.1 3.1.4.3,K00993 K01114 K13644 K16619
RP11508,0.336,3.1.4.-,K08743
RP05521,0.330,2.7.8.1,K00993 K13644
RP11454,0.324,2.7.8.1 3.1.4.3,K00993 K01114 K13644 K16619
