RPAIR,Score,EC,KO
RP14031,0.035,4.1.99.-,K11782
RP10201,0.033,1.14.14.1,K07412 K07415
RP10200,0.033,1.14.14.1,K07412 K07415
RP10228,0.032,1.14.14.1,K07415
RP05467,0.032,4.2.3.20,K15096
RP01909,0.032,4.2.3.16,K15088
RP05585,0.031,4.2.3.108,K07385
RP15064,0.031,4.2.3.60,K15802
RP11143,0.031,4.2.3.75,K10187 K15803
RP15063,0.031,4.2.3.55,K15794
RP15287,0.031,4.2.3.38,K14177
RP15054,0.031,4.2.3.40,K15795
RP15053,0.031,4.2.3.59,K15796
RP12985,0.031,4.2.3.56,K14186
RP03158,0.031,1.14.12.3,K00529 K03268 K05710 K16268
RP03174,0.031,1.14.12.11,K00529 K03268 K05710 K16268
RP12980,0.030,4.2.3.- 4.2.3.104,K14184
RP11144,0.030,4.2.3.22,K10187 K15803
RP05048,0.030,1.14.12.-,K00529 K05710 K14748 K14749
RP09352,0.030,1.14.12.19,K00529 K05708 K05709 K05710
RP09186,0.030,1.14.12.19,K00529 K05708 K05709 K05710
RP05039,0.030,1.14.12.-,K15248 K15249 K15250 K15251
RP05354,0.029,4.2.3.120,K07384
RP05353,0.028,4.2.3.119,K07384
RP00265,0.028,1.14.12.18,K00529 K05710 K08689 K15750
RP04847,0.028,1.14.12.-,K00529 K05710 K10619 K16303
RP11674,0.028,1.14.12.18,K00529 K05710 K08689 K15750
RP15747,0.028,4.2.3.130,K16188
RP12984,0.027,4.1.99.16 4.2.3.22,K10187
RP12978,0.027,4.2.3.57,K14184 K15808
RP05033,0.027,1.14.12.12,K14578 K14579 K14580 K14581
RP15453,0.027,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP13638,0.027,4.2.3.73,K14181
RP02118,0.026,4.2.3.9,K14180
RP14980,0.026,4.2.3.61,K15804
RP15048,0.026,4.2.3.76,K15806
RP11141,0.026,4.2.3.24,K14178
RP02120,0.026,4.2.3.13,K14183
RP03242,0.026,1.14.12.7,K07519
RP15066,0.025,4.2.3.67,K15809
RP09032,0.025,4.2.3.21,K14182
RP14832,0.025,4.2.1.-,K05554
RP05497,0.024,4.2.3.32,K14041
RP00847,0.023,1.14.12.10,K05549 K05550 K05784
RP11392,0.023,1.14.12.10,K05549 K05550 K05784
RP05038,0.023,1.14.12.-,K05549 K05550 K05784
RP05272,0.023,1.14.12.-,K05549 K05550 K05784
RP11394,0.023,1.14.12.10,K05549 K05550 K05784
RP11395,0.023,1.14.12.10,K05549 K05550 K05784
RP11397,0.023,1.14.12.10,K05549 K05550 K05784
RP00828,0.023,1.14.12.-,K05549 K05550 K05784
RP14835,0.023,4.2.1.-,K15884
RP14838,0.022,4.2.1.-,K15884
RP11393,0.022,1.14.12.10,K05549 K05550 K05784
RP09095,0.021,4.2.1.144,K16016
RP01643,0.021,4.2.1.118,K09483 K15652
RP01215,0.021,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP02645,0.021,1.14.12.12,K14578 K14579 K14580 K14581
RP09615,0.021,1.14.12.12,K14578 K14579 K14580 K14581
RP09630,0.021,1.14.12.12,K14578 K14579 K14580 K14581
RP11424,0.021,1.14.12.12,K14578 K14579 K14580 K14581
RP14367,0.020,4.2.3.35,K14046
RP14360,0.020,4.2.3.44,K14042
RP11693,0.020,1.14.12.-,K14599 K14600
RP05496,0.020,4.2.3.18,K12927
RP14369,0.019,4.2.3.28,K14036
RP10131,0.019,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10130,0.019,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10225,0.019,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP05499,0.019,4.2.3.32,K14041
RP01465,0.018,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01056,0.018,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP10224,0.018,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP01973,0.018,1.14.13.113 1.7.3.3,K00365 K16838 K16839
RP13549,0.018,1.14.-.-,K11785
RP10678,0.018,4.3.3.6,K06215 K08681
RP11933,0.018,1.14.12.12,K14578 K14579 K14580 K14581
RP05425,0.018,1.13.11.-,K11943 K11944
RP03656,0.016,4.2.1.113,K02549 K14759
RP04693,0.016,4.2.3.19,K04121
RP15547,0.016,4.2.3.103,K16082
RP09396,0.016,1.-.-.-,K15972
RP14660,0.015,,K15928
RP11877,0.015,,K12928
RP14366,0.015,4.2.3.34,K14045
RP11878,0.015,,K12928
RP11876,0.015,4.2.3.42,K12928
RP00722,0.014,1.14.13.40,K09461
RP14735,0.014,1.14.14.1,K07410
RP14364,0.014,4.2.3.33,K14044
RP11369,0.014,,K09879
RP14400,0.013,1.14.12.12,K14578 K14579 K14580 K14581
RP15713,0.013,1.14.13.-,K03185 K06126
RP14448,0.012,1.14.-.-,K14252
RP10198,0.012,1.14.14.1,K07408 K07410 K07413 K07424
RP00623,0.012,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP00334,0.012,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP05075,0.012,1.14.-.-,K14252
RP10197,0.012,1.14.14.1,K07408 K07410 K07413 K07424
RP03300,0.012,5.3.3.12,K01827
RP12516,0.011,4.2.2.6,K01730
RP11370,0.011,,K09879
RP12045,0.011,,K09879
RP04592,0.011,1.14.13.-,K06126
RP15691,0.011,4.1.1.90,K10106
RP11571,0.011,,K09879
RP04742,0.011,4.1.1.90,K10106
