RPAIR,Score,EC,KO
RP08354,0.150,4.1.1.28,K01593
RP07259,0.134,4.1.1.5,K01575
RP07258,0.134,4.1.1.5,K01575
RP06128,0.132,1.11.1.21 1.11.1.7 1.14.13.124 4.1.1.28 4.1.1.53,K00430 K01593 K03782 K11188 K12153
RP06365,0.125,2.3.1.94 4.1.1.41,K10817 K11264
RP06096,0.125,,K14371 K15988 K16000 K16001 K16002 K16003 K16007
RP13953,0.118,1.3.1.85,K14446 K15988
RP06291,0.110,1.14.13.41 4.1.1.25 4.1.1.28,K01592 K01593 K13027
RP07917,0.103,1.14.13.41,K13027
RP14993,0.103,1.14.13.124,K12153
RP06826,0.102,4.1.1.25 4.1.1.28,K01592 K01593
RP10647,0.100,1.1.1.262,K00097
RP10067,0.094,4.1.1.85,K03078 K03081
RP05841,0.093,1.13.12.3 1.14.13.125 4.1.1.28,K00466 K01593 K11812 K11813
RP09739,0.088,,K12708
RP08484,0.088,1.1.1.42,K00031
RP10650,0.087,1.14.13.41,K13027
RP06775,0.084,1.1.1.87,K05824 K10978
RP07403,0.079,2.3.1.47,K00652
RP08578,0.079,1.13.12.4,K00467
RP07145,0.079,4.1.1.28,K01593
RP14248,0.078,4.1.1.95,K13560
RP05983,0.076,2.3.1.50,K00654
RP06372,0.076,1.2.1.27,K00140
RP10643,0.072,4.1.1.86,K13745
RP06265,0.068,4.1.1.17,K01581
RP06563,0.066,1.14.13.118,K13401
RP13653,0.066,1.14.13.-,K12154
RP06930,0.065,4.2.1.41,K01707
RP14715,0.065,1.14.13.117,K14984
RP07032,0.064,4.1.1.15 4.1.1.29,K01580 K01594
RP05927,0.064,4.1.1.18,K01582
RP13482,0.064,4.1.1.11 4.1.1.15,K01579 K01580
RP13665,0.063,1.14.13.-,K12154
RP05986,0.062,4.1.1.19,K01583 K01584 K01585 K02626
RP08483,0.061,4.1.1.15,K01580
RP08629,0.061,4.1.1.77,K01617
RP14332,0.061,4.1.1.-,K13747
RP07442,0.061,4.1.1.36,K01598 K13038
RP03735,0.060,1.2.1.2 1.2.1.43,K00122 K00123 K00124 K00125 K00126 K00127 K05299 K08348 K08349 K08350 K15022
RP06699,0.060,4.1.1.73,K07246
RP13670,0.060,1.14.13.-,K12154
RP14330,0.059,4.1.1.-,K13747
RP06397,0.058,1.1.1.85,K00052
RP13673,0.056,1.14.13.-,K12154
RP06162,0.056,4.1.1.20,K01586 K12526
RP06463,0.056,4.1.1.22 4.1.1.28,K01590 K01593
RP15782,0.054,1.14.13.117 1.14.13.118,K13401 K14984
RP13676,0.052,1.14.13.-,K12154 K12155
RP15774,0.052,1.14.13.117 1.14.13.118,K13401 K14984
RP06674,0.052,4.1.1.15 4.1.1.29,K01580 K01594
RP08122,0.051,4.1.1.50,K01611
RP07387,0.051,4.1.1.39,K01601 K01602
RP09019,0.049,4.1.1.81,K04720
RP12599,0.048,4.1.1.90,K10106
RP13679,0.048,1.14.13.-,K12154 K12155
RP05860,0.048,4.1.1.2,K01569
RP08890,0.047,1.1.1.262,K00097
RP06054,0.047,4.1.1.68,K05921
RP15843,0.046,1.1.1.85,K00052
RP06816,0.045,4.1.1.65,K01613
