RPAIR,Score,EC,KO
RP01909,0.062,4.2.3.16,K15088
RP05467,0.062,4.2.3.20,K15096
RP05585,0.060,4.2.3.108,K07385
RP15064,0.059,4.2.3.60,K15802
RP11143,0.059,4.2.3.75,K10187 K15803
RP15063,0.059,4.2.3.55,K15794
RP15287,0.059,4.2.3.38,K14177
RP15054,0.058,4.2.3.40,K15795
RP15053,0.058,4.2.3.59,K15796
RP12985,0.058,4.2.3.56,K14186
RP12980,0.057,4.2.3.- 4.2.3.104,K14184
RP11144,0.057,4.2.3.22,K10187 K15803
RP15747,0.051,4.2.3.130,K16188
RP05498,0.044,4.2.3.32,K14041
RP05497,0.042,4.2.3.32,K14041
RP12780,0.036,1.11.1.21 1.11.1.6,K03781 K03782
RP14367,0.034,4.2.3.35,K14046
RP14360,0.034,4.2.3.44,K14042
RP05496,0.033,4.2.3.18,K12927
RP14369,0.032,4.2.3.28,K14036
RP05499,0.031,4.2.3.32,K14041
RP14178,0.030,1.14.13.-,K15506
RP14696,0.030,2.5.1.77,K11780 K11781
RP04693,0.026,4.2.3.19,K04121
RP00543,0.025,1.14.12.1,K00529 K05599 K05600 K05710 K11311 K16319 K16320
RP01248,0.025,1.14.12.13,K08686
RP11877,0.024,,K12928
RP14366,0.024,4.2.3.34,K14045
RP11878,0.024,,K12928
RP04894,0.022,1.14.12.-,K15766 K15767
RP02273,0.022,1.13.11.27,K00457
RP05047,0.020,1.14.12.-,K14599 K14600
RP13793,0.019,1.14.21.-,K13389
