RPAIR,Score,EC,KO
RP14043,0.500,,K12915
RP00167,0.246,2.3.2.2,K00681
RP00431,0.230,2.3.2.2 3.4.19.13,K00681
RP03533,0.228,2.3.2.2,K00681
RP14349,0.212,3.5.1.16,K01438
RP15387,0.199,3.5.1.-,K15784
RP00493,0.199,2.3.1.57,K00657
RP01042,0.196,2.3.1.35 3.5.1.14 3.5.1.16,K00620 K01438 K14677
RP14066,0.183,,K03823
RP12575,0.182,2.1.1.43 2.1.1.59 2.1.1.60,K06101 K09186 K09187 K09188 K09189 K11419 K11420 K11421 K11422 K11423 K11424 K11425 K11427 K11428 K11429 K11431 K11433 K14959 K15588
RP12428,0.179,6.3.4.10 6.3.4.11 6.3.4.15 6.3.4.9,K01942 K01947 K03524
RP10160,0.175,2.3.1.178,K06718
RP14076,0.174,2.3.1.183,K03823 K12915
RP02446,0.162,3.5.1.47,K05823
RP04458,0.161,2.3.1.1 2.3.1.35,K00618 K00619 K00620 K11067 K14681 K14682
RP03449,0.156,3.5.1.- 6.3.1.9,K01833
RP03482,0.152,2.3.2.2,K00681
RP13223,0.151,3.5.1.- 6.3.1.9,K01833
RP02812,0.150,2.3.1.102,K03896
