RPAIR,Score,EC,KO
RP01909,0.062,4.2.3.16,K15088
RP05467,0.062,4.2.3.20,K15096
RP05585,0.056,4.2.3.108,K07385
RP15064,0.056,4.2.3.60,K15802
RP11143,0.056,4.2.3.75,K10187 K15803
RP15063,0.056,4.2.3.55,K15794
RP15287,0.054,4.2.3.38,K14177
RP15054,0.054,4.2.3.40,K15795
RP15053,0.054,4.2.3.59,K15796
RP12985,0.053,4.2.3.56,K14186
RP12980,0.052,4.2.3.- 4.2.3.104,K14184
RP11144,0.052,4.2.3.22,K10187 K15803
RP10678,0.047,4.3.3.6,K06215 K08681
RP09093,0.047,,K16020
RP02749,0.046,4.2.3.4,K01735 K13829 K13830
RP05354,0.045,4.2.3.120,K07384
RP13331,0.045,1.4.1.24,K11646
RP03918,0.044,4.2.3.12,K01737
RP05188,0.043,3.7.1.-,K07539
RP05353,0.043,4.2.3.119,K07384
RP15747,0.040,4.2.3.130,K16188
RP12984,0.038,4.1.99.16 4.2.3.22,K10187
RP12978,0.038,4.2.3.57,K14184 K15808
RP13638,0.037,4.2.3.73,K14181
RP02118,0.036,4.2.3.9,K14180
RP14980,0.036,4.2.3.61,K15804
RP15048,0.036,4.2.3.76,K15806
RP11141,0.035,4.2.3.24,K14178
RP02120,0.033,4.2.3.13,K14183
RP15066,0.033,4.2.3.67,K15809
RP09032,0.033,4.2.3.21,K14182
RP02565,0.031,1.3.1.96 2.5.1.21,K00801
RP11485,0.029,3.5.2.18,K15358
RP05497,0.029,4.2.3.32,K14041
RP14367,0.020,4.2.3.35,K14046
RP05496,0.020,4.2.3.18,K12927
RP14369,0.019,4.2.3.28,K14036
