RPAIR,Score,EC,KO
RP03918,0.066,4.2.3.12,K01737
RP04589,0.064,1.-.-.- 3.2.1.31,K01195
RP10265,0.059,3.3.2.9,K01253
RP10262,0.058,3.3.2.9,K01253
RP05467,0.057,4.2.3.20,K15096
RP01909,0.057,4.2.3.16,K15088
RP05585,0.054,4.2.3.108,K07385
RP11143,0.054,4.2.3.75,K10187 K15803
RP15063,0.054,4.2.3.55,K15794
RP15287,0.053,4.2.3.38,K14177
RP15054,0.053,4.2.3.40,K15795
RP15053,0.053,4.2.3.59,K15796
RP11144,0.052,4.2.3.22,K10187 K15803
RP05373,0.049,3.3.2.8,K10533
RP14687,0.047,3.3.2.8,K10533
RP09599,0.040,1.1.1.288,K09841
RP02152,0.039,4.2.2.2 4.2.2.9,K01728
RP03364,0.039,1.14.11.14,K12692
RP13558,0.038,4.2.3.124,K13546
RP05499,0.036,4.2.3.32,K14041
RP01710,0.036,4.2.3.5,K01736
RP13006,0.035,5.3.1.-,K02080
RP00434,0.035,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP14367,0.035,4.2.3.35,K14046
RP14360,0.035,4.2.3.44,K14042
RP10933,0.035,5.5.1.4,K01858
RP05496,0.034,4.2.3.18,K12927
RP10182,0.034,3.3.2.9,K01253
RP10183,0.034,3.3.2.9,K01253
RP14116,0.033,2.6.1.86,K13063
RP14369,0.033,4.2.3.28,K14036
RP02493,0.033,4.2.1.44,K03335
RP05138,0.032,2.6.1.85,K01664 K01665 K03342 K13950
RP11877,0.031,,K12928
RP14366,0.031,4.2.3.34,K14045
RP11878,0.031,,K12928
RP01348,0.031,1.13.99.1,K00469
RP05628,0.031,1.14.-.-,K14372
RP09457,0.031,,K16436
RP05630,0.031,1.14.-.-,K14372
RP05629,0.031,1.14.-.-,K14372
RP05631,0.031,1.14.-.-,K14372
RP05617,0.031,,K16008
RP11876,0.031,4.2.3.42,K12928
RP11658,0.030,4.2.1.100,K07537
RP14651,0.030,,K03635 K03636
RP14364,0.029,4.2.3.33,K14044
RP15547,0.029,4.2.3.103,K16082
RP04693,0.029,4.2.3.19,K04121
RP11797,0.028,4.2.1.-,K07534
RP09096,0.027,,K16021
RP02750,0.027,4.2.1.10,K03785 K03786 K13830 K13832
RP14685,0.027,1.14.13.107,K14733
RP05557,0.027,1.14.13.107,K14733
RP05266,0.027,,K03335
RP09405,0.026,5.3.99.9,K14594
RP09593,0.026,5.3.99.9,K14594
RP05592,0.026,,K13314 K16435
RP14977,0.026,1.14.13.119,K15805
RP01508,0.025,5.3.1.5,K01805
RP01736,0.025,5.3.1.4,K01804
RP15452,0.025,5.3.3.18,K15866
RP01154,0.025,5.3.1.5,K01805
RP05586,0.025,4.2.3.108,K07385
RP02055,0.025,1.14.13.22,K03379
RP09043,0.024,1.14.13.22,K03379
RP15257,0.024,1.14.13.129,K02294
RP14864,0.024,4.1.99.16,K10187
RP10987,0.023,,K12449
RP01545,0.023,5.3.1.12,K01812
RP01891,0.023,5.3.1.12,K01812
RP10678,0.023,4.3.3.6,K06215 K08681
RP01780,0.022,5.3.1.8,K01809 K15916 K16011
RP02940,0.022,5.3.1.9,K01810 K06859 K13810 K15916
RP02869,0.022,5.3.1.26,K01819
RP02454,0.022,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.022,5.3.1.6,K01808
RP05626,0.022,,K16006
RP04871,0.022,1.14.-.-,K14366
RP05627,0.022,,K16006
RP13890,0.021,4.3.1.-,K13309
RP12999,0.021,1.14.14.1,K07411 K07412 K07424
RP04376,0.021,4.2.1.96,K01724
RP11352,0.021,1.14.13.154,K14370
RP11681,0.021,1.14.13.154,K14370
